Semana,Longitud cola,Cola,Arribos,Autos,Atenciones,Atendidos,Despachos,Despachados
787.0,7.0,"['A24U', 'S69S', 'L38V', 'E99B', 'M45F', 'D22C', 'V16W']",7.0,"['A4D', 'V76K', 'D38J', 'T85Y', 'N97C', 'W92W', 'K54Y']",4.0,"['A24U', 'S69S', 'L38V', 'E99B']",3.0,"['M45F', 'D22C', 'V16W']"
788.0,7.0,"['A4D', 'V76K', 'D38J', 'T85Y', 'N97C', 'W92W', 'K54Y']",9.0,"['J63O', 'A31T', 'A74G', 'J9M', 'X84Y', 'H61V', 'R9U', 'D12K', 'D36P']",4.0,"['A4D', 'V76K', 'D38J', 'T85Y']",3.0,"['N97C', 'W92W', 'K54Y']"
789.0,9.0,"['J63O', 'A31T', 'A74G', 'J9M', 'X84Y', 'H61V', 'R9U', 'D12K', 'D36P']",6.0,"['B84Y', 'X23E', 'T67M', 'M70G', 'O90X', 'U64O']",3.0,"['J63O', 'A31T', 'A74G']",6.0,"['J9M', 'X84Y', 'H61V', 'R9U', 'D12K', 'D36P']"
790.0,6.0,"['B84Y', 'X23E', 'T67M', 'M70G', 'O90X', 'U64O']",9.0,"['Q65Z', 'B96O', 'M46P', 'E19H', 'A31E', 'C54O', 'W29C', 'V7R', 'B77K']",6.0,"['B84Y', 'X23E', 'T67M', 'M70G', 'O90X', 'U64O']",0.0,[]
791.0,9.0,"['Q65Z', 'B96O', 'M46P', 'E19H', 'A31E', 'C54O', 'W29C', 'V7R', 'B77K']",7.0,"['D5N', 'I95Y', 'N80L', 'K1M', 'U53I', 'P24P', 'W53H']",6.0,"['Q65Z', 'B96O', 'M46P', 'E19H', 'A31E', 'C54O']",3.0,"['W29C', 'V7R', 'B77K']"
792.0,7.0,"['D5N', 'I95Y', 'N80L', 'K1M', 'U53I', 'P24P', 'W53H']",8.0,"['M32I', 'Y27Q', 'G11G', 'J45W', 'Y63X', 'A85S', 'X43Y', 'R35P']",3.0,"['D5N', 'I95Y', 'N80L']",4.0,"['K1M', 'U53I', 'P24P', 'W53H']"
793.0,8.0,"['M32I', 'Y27Q', 'G11G', 'J45W', 'Y63X', 'A85S', 'X43Y', 'R35P']",5.0,"['Q79J', 'M74G', 'Q15H', 'V9Q', 'Y19D']",5.0,"['M32I', 'Y27Q', 'G11G', 'J45W', 'Y63X']",3.0,"['A85S', 'X43Y', 'R35P']"
794.0,5.0,"['Q79J', 'M74G', 'Q15H', 'V9Q', 'Y19D']",7.0,"['P17X', 'S80D', 'T42P', 'D69T', 'Q75T', 'O70A', 'F96Y']",3.0,"['Q79J', 'M74G', 'Q15H']",2.0,"['V9Q', 'Y19D']"
795.0,7.0,"['P17X', 'S80D', 'T42P', 'D69T', 'Q75T', 'O70A', 'F96Y']",9.0,"['K78R', 'H97F', 'K60L', 'V68Y', 'F51M', 'G9G', 'Z48K', 'D58Q', 'H90N']",4.0,"['P17X', 'S80D', 'T42P', 'D69T']",3.0,"['Q75T', 'O70A', 'F96Y']"
796.0,9.0,"['K78R', 'H97F', 'K60L', 'V68Y', 'F51M', 'G9G', 'Z48K', 'D58Q', 'H90N']",8.0,"['C28T', 'P86Y', 'X84E', 'K65Z', 'L9L', 'K18M', 'H9A', 'I97Z']",4.0,"['K78R', 'H97F', 'K60L', 'V68Y']",5.0,"['F51M', 'G9G', 'Z48K', 'D58Q', 'H90N']"
797.0,8.0,"['C28T', 'P86Y', 'X84E', 'K65Z', 'L9L', 'K18M', 'H9A', 'I97Z']",7.0,"['N43K', 'D23S', 'Q51B', 'M69K', 'K53T', 'V94V', 'L38R']",6.0,"['C28T', 'P86Y', 'X84E', 'K65Z', 'L9L', 'K18M']",2.0,"['H9A', 'I97Z']"
798.0,7.0,"['N43K', 'D23S', 'Q51B', 'M69K', 'K53T', 'V94V', 'L38R']",7.0,"['Z72U', 'T21K', 'O9R', 'S32S', 'Z70B', 'P64S', 'A60J']",6.0,"['N43K', 'D23S', 'Q51B', 'M69K', 'K53T', 'V94V']",1.0,['L38R']
799.0,7.0,"['Z72U', 'T21K', 'O9R', 'S32S', 'Z70B', 'P64S', 'A60J']",6.0,"['F86X', 'D82C', 'I87F', 'Y40I', 'I56R', 'U19P']",4.0,"['Z72U', 'T21K', 'O9R', 'S32S']",3.0,"['Z70B', 'P64S', 'A60J']"
800.0,6.0,"['F86X', 'D82C', 'I87F', 'Y40I', 'I56R', 'U19P']",9.0,"['V32I', 'V24W', 'I17G', 'C50U', 'R88M', 'W46T', 'T80K', 'E74D', 'O36E']",5.0,"['F86X', 'D82C', 'I87F', 'Y40I', 'I56R']",1.0,['U19P']
801.0,9.0,"['V32I', 'V24W', 'I17G', 'C50U', 'R88M', 'W46T', 'T80K', 'E74D', 'O36E']",9.0,"['W82Q', 'Q34T', 'G32B', 'U62R', 'B71O', 'L13X', 'G59O', 'I41D', 'O20U']",4.0,"['V32I', 'V24W', 'I17G', 'C50U']",5.0,"['R88M', 'W46T', 'T80K', 'E74D', 'O36E']"
802.0,9.0,"['W82Q', 'Q34T', 'G32B', 'U62R', 'B71O', 'L13X', 'G59O', 'I41D', 'O20U']",7.0,"['P23V', 'E46J', 'E84A', 'N96O', 'T96M', 'M88Y', 'M85V']",4.0,"['W82Q', 'Q34T', 'G32B', 'U62R']",5.0,"['B71O', 'L13X', 'G59O', 'I41D', 'O20U']"
803.0,7.0,"['P23V', 'E46J', 'E84A', 'N96O', 'T96M', 'M88Y', 'M85V']",7.0,"['H93H', 'J42C', 'R59T', 'Q36U', 'D93C', 'A33H', 'K95P']",6.0,"['P23V', 'E46J', 'E84A', 'N96O', 'T96M', 'M88Y']",1.0,['M85V']
804.0,7.0,"['H93H', 'J42C', 'R59T', 'Q36U', 'D93C', 'A33H', 'K95P']",9.0,"['B91U', 'K42V', 'O14N', 'I97N', 'I45B', 'C22W', 'K52X', 'Y84J', 'C9S']",5.0,"['H93H', 'J42C', 'R59T', 'Q36U', 'D93C']",2.0,"['A33H', 'K95P']"
805.0,9.0,"['B91U', 'K42V', 'O14N', 'I97N', 'I45B', 'C22W', 'K52X', 'Y84J', 'C9S']",9.0,"['S83P', 'H91D', 'M2U', 'E15W', 'J11E', 'C31I', 'E58O', 'U23Q', 'S84K']",5.0,"['B91U', 'K42V', 'O14N', 'I97N', 'I45B']",4.0,"['C22W', 'K52X', 'Y84J', 'C9S']"
806.0,9.0,"['S83P', 'H91D', 'M2U', 'E15W', 'J11E', 'C31I', 'E58O', 'U23Q', 'S84K']",8.0,"['U49W', 'Z37J', 'A69F', 'V37E', 'U46A', 'B55I', 'Z33E', 'T91S']",3.0,"['S83P', 'H91D', 'M2U']",6.0,"['E15W', 'J11E', 'C31I', 'E58O', 'U23Q', 'S84K']"
807.0,8.0,"['U49W', 'Z37J', 'A69F', 'V37E', 'U46A', 'B55I', 'Z33E', 'T91S']",8.0,"['W72L', 'G76Z', 'I13W', 'N48C', 'T66R', 'G45M', 'I100K', 'D12G']",6.0,"['U49W', 'Z37J', 'A69F', 'V37E', 'U46A', 'B55I']",2.0,"['Z33E', 'T91S']"
808.0,8.0,"['W72L', 'G76Z', 'I13W', 'N48C', 'T66R', 'G45M', 'I100K', 'D12G']",9.0,"['M5B', 'D94F', 'D65Q', 'R43P', 'W57Y', 'I84W', 'L63I', 'K66J', 'J31X']",4.0,"['W72L', 'G76Z', 'I13W', 'N48C']",4.0,"['T66R', 'G45M', 'I100K', 'D12G']"
809.0,9.0,"['M5B', 'D94F', 'D65Q', 'R43P', 'W57Y', 'I84W', 'L63I', 'K66J', 'J31X']",5.0,"['C81H', 'U46N', 'T58H', 'I56Q', 'F22Q']",6.0,"['M5B', 'D94F', 'D65Q', 'R43P', 'W57Y', 'I84W']",3.0,"['L63I', 'K66J', 'J31X']"
810.0,5.0,"['C81H', 'U46N', 'T58H', 'I56Q', 'F22Q']",8.0,"['Y68I', 'G58O', 'P86M', 'W39S', 'G72G', 'G48G', 'X56C', 'S26P']",3.0,"['C81H', 'U46N', 'T58H']",2.0,"['I56Q', 'F22Q']"
811.0,8.0,"['Y68I', 'G58O', 'P86M', 'W39S', 'G72G', 'G48G', 'X56C', 'S26P']",6.0,"['A13W', 'S85C', 'F31I', 'U95J', 'P91P', 'R50W']",3.0,"['Y68I', 'G58O', 'P86M']",5.0,"['W39S', 'G72G', 'G48G', 'X56C', 'S26P']"
812.0,6.0,"['A13W', 'S85C', 'F31I', 'U95J', 'P91P', 'R50W']",6.0,"['D95J', 'I17J', 'H1V', 'Z39Z', 'G47L', 'W8Y']",5.0,"['A13W', 'S85C', 'F31I', 'U95J', 'P91P']",1.0,['R50W']
813.0,6.0,"['D95J', 'I17J', 'H1V', 'Z39Z', 'G47L', 'W8Y']",6.0,"['M84H', 'G73N', 'Q53L', 'L32H', 'Q36E', 'S30O']",3.0,"['D95J', 'I17J', 'H1V']",3.0,"['Z39Z', 'G47L', 'W8Y']"
814.0,6.0,"['M84H', 'G73N', 'Q53L', 'L32H', 'Q36E', 'S30O']",5.0,"['H96J', 'W85P', 'R95E', 'G95B', 'D12N']",4.0,"['M84H', 'G73N', 'Q53L', 'L32H']",2.0,"['Q36E', 'S30O']"
815.0,5.0,"['H96J', 'W85P', 'R95E', 'G95B', 'D12N']",8.0,"['B52Q', 'B61O', 'C68G', 'D85I', 'M92M', 'S87U', 'D86I', 'B7Z']",3.0,"['H96J', 'W85P', 'R95E']",2.0,"['G95B', 'D12N']"
816.0,8.0,"['B52Q', 'B61O', 'C68G', 'D85I', 'M92M', 'S87U', 'D86I', 'B7Z']",8.0,"['Q22O', 'K1P', 'B52P', 'G25C', 'R92S', 'N2Z', 'G18P', 'E56E']",3.0,"['B52Q', 'B61O', 'C68G']",5.0,"['D85I', 'M92M', 'S87U', 'D86I', 'B7Z']"
817.0,8.0,"['Q22O', 'K1P', 'B52P', 'G25C', 'R92S', 'N2Z', 'G18P', 'E56E']",8.0,"['X92K', 'J77V', 'B31S', 'I30N', 'S86G', 'P59P', 'E67T', 'T99G']",3.0,"['Q22O', 'K1P', 'B52P']",5.0,"['G25C', 'R92S', 'N2Z', 'G18P', 'E56E']"
818.0,8.0,"['X92K', 'J77V', 'B31S', 'I30N', 'S86G', 'P59P', 'E67T', 'T99G']",6.0,"['H35Q', 'J81A', 'Z58L', 'D33O', 'P47B', 'Q54X']",6.0,"['X92K', 'J77V', 'B31S', 'I30N', 'S86G', 'P59P']",2.0,"['E67T', 'T99G']"
819.0,6.0,"['H35Q', 'J81A', 'Z58L', 'D33O', 'P47B', 'Q54X']",7.0,"['D80A', 'M65G', 'N66W', 'W71T', 'M100O', 'P79T', 'V34A']",3.0,"['H35Q', 'J81A', 'Z58L']",3.0,"['D33O', 'P47B', 'Q54X']"
820.0,7.0,"['D80A', 'M65G', 'N66W', 'W71T', 'M100O', 'P79T', 'V34A']",7.0,"['V52G', 'D77L', 'C21Z', 'G4Z', 'N48N', 'D79S', 'J44S']",4.0,"['D80A', 'M65G', 'N66W', 'W71T']",3.0,"['M100O', 'P79T', 'V34A']"
821.0,7.0,"['V52G', 'D77L', 'C21Z', 'G4Z', 'N48N', 'D79S', 'J44S']",7.0,"['H97R', 'Y52F', 'K51R', 'M78E', 'L39M', 'K44E', 'H40W']",4.0,"['V52G', 'D77L', 'C21Z', 'G4Z']",3.0,"['N48N', 'D79S', 'J44S']"
822.0,7.0,"['H97R', 'Y52F', 'K51R', 'M78E', 'L39M', 'K44E', 'H40W']",7.0,"['F9O', 'F45R', 'P76W', 'U18W', 'O63C', 'H61Z', 'B31X']",6.0,"['H97R', 'Y52F', 'K51R', 'M78E', 'L39M', 'K44E']",1.0,['H40W']
823.0,7.0,"['F9O', 'F45R', 'P76W', 'U18W', 'O63C', 'H61Z', 'B31X']",7.0,"['P86B', 'B73F', 'G77I', 'M50D', 'V7X', 'L44C', 'O92S']",4.0,"['F9O', 'F45R', 'P76W', 'U18W']",3.0,"['O63C', 'H61Z', 'B31X']"
824.0,7.0,"['P86B', 'B73F', 'G77I', 'M50D', 'V7X', 'L44C', 'O92S']",5.0,"['L87Q', 'K71U', 'Q42R', 'L22Z', 'P52W']",3.0,"['P86B', 'B73F', 'G77I']",4.0,"['M50D', 'V7X', 'L44C', 'O92S']"
825.0,5.0,"['L87Q', 'K71U', 'Q42R', 'L22Z', 'P52W']",8.0,"['O76I', 'B16P', 'U87A', 'S74M', 'N57D', 'U20S', 'V49O', 'U16N']",4.0,"['L87Q', 'K71U', 'Q42R', 'L22Z']",1.0,['P52W']
826.0,8.0,"['O76I', 'B16P', 'U87A', 'S74M', 'N57D', 'U20S', 'V49O', 'U16N']",7.0,"['Y51B', 'Z55W', 'S72Q', 'W71V', 'H67V', 'I46F', 'K8J']",5.0,"['O76I', 'B16P', 'U87A', 'S74M', 'N57D']",3.0,"['U20S', 'V49O', 'U16N']"
827.0,7.0,"['Y51B', 'Z55W', 'S72Q', 'W71V', 'H67V', 'I46F', 'K8J']",6.0,"['O36R', 'T71T', 'A27M', 'A49O', 'F92R', 'U57L']",4.0,"['Y51B', 'Z55W', 'S72Q', 'W71V']",3.0,"['H67V', 'I46F', 'K8J']"
828.0,6.0,"['O36R', 'T71T', 'A27M', 'A49O', 'F92R', 'U57L']",6.0,"['T61I', 'A53T', 'U40L', 'T41L', 'H33L', 'J56R']",3.0,"['O36R', 'T71T', 'A27M']",3.0,"['A49O', 'F92R', 'U57L']"
829.0,6.0,"['T61I', 'A53T', 'U40L', 'T41L', 'H33L', 'J56R']",6.0,"['P71S', 'S26O', 'X41S', 'Q88D', 'Z63H', 'X53C']",4.0,"['T61I', 'A53T', 'U40L', 'T41L']",2.0,"['H33L', 'J56R']"
830.0,6.0,"['P71S', 'S26O', 'X41S', 'Q88D', 'Z63H', 'X53C']",7.0,"['I36P', 'D57S', 'L47V', 'J19H', 'P60X', 'S56B', 'M76P']",6.0,"['P71S', 'S26O', 'X41S', 'Q88D', 'Z63H', 'X53C']",0.0,[]
831.0,7.0,"['I36P', 'D57S', 'L47V', 'J19H', 'P60X', 'S56B', 'M76P']",6.0,"['E16U', 'G16L', 'A52I', 'Z67Z', 'D94C', 'O44F']",6.0,"['I36P', 'D57S', 'L47V', 'J19H', 'P60X', 'S56B']",1.0,['M76P']
832.0,6.0,"['E16U', 'G16L', 'A52I', 'Z67Z', 'D94C', 'O44F']",6.0,"['V34E', 'P84D', 'N18T', 'H52R', 'R10B', 'A90M']",5.0,"['E16U', 'G16L', 'A52I', 'Z67Z', 'D94C']",1.0,['O44F']
833.0,6.0,"['V34E', 'P84D', 'N18T', 'H52R', 'R10B', 'A90M']",7.0,"['W73R', 'V82C', 'U39L', 'B16E', 'H79S', 'O41V', 'Q45U']",6.0,"['V34E', 'P84D', 'N18T', 'H52R', 'R10B', 'A90M']",0.0,[]
834.0,7.0,"['W73R', 'V82C', 'U39L', 'B16E', 'H79S', 'O41V', 'Q45U']",7.0,"['X95L', 'O99V', 'L36S', 'N80T', 'M40A', 'N93O', 'E37Q']",3.0,"['W73R', 'V82C', 'U39L']",4.0,"['B16E', 'H79S', 'O41V', 'Q45U']"
835.0,7.0,"['X95L', 'O99V', 'L36S', 'N80T', 'M40A', 'N93O', 'E37Q']",7.0,"['F9I', 'Q97B', 'J76N', 'Q6W', 'L20X', 'V34T', 'O38J']",3.0,"['X95L', 'O99V', 'L36S']",4.0,"['N80T', 'M40A', 'N93O', 'E37Q']"
836.0,7.0,"['F9I', 'Q97B', 'J76N', 'Q6W', 'L20X', 'V34T', 'O38J']",7.0,"['P58O', 'F48D', 'J24J', 'I9C', 'I34J', 'T71J', 'A13A']",3.0,"['F9I', 'Q97B', 'J76N']",4.0,"['Q6W', 'L20X', 'V34T', 'O38J']"
837.0,7.0,"['P58O', 'F48D', 'J24J', 'I9C', 'I34J', 'T71J', 'A13A']",8.0,"['C51U', 'K27Y', 'Z19P', 'D75V', 'X66D', 'N93U', 'P11A', 'K49A']",6.0,"['P58O', 'F48D', 'J24J', 'I9C', 'I34J', 'T71J']",1.0,['A13A']
838.0,8.0,"['C51U', 'K27Y', 'Z19P', 'D75V', 'X66D', 'N93U', 'P11A', 'K49A']",5.0,"['S43J', 'H15C', 'O58F', 'T80Z', 'Z78B']",4.0,"['C51U', 'K27Y', 'Z19P', 'D75V']",4.0,"['X66D', 'N93U', 'P11A', 'K49A']"
839.0,5.0,"['S43J', 'H15C', 'O58F', 'T80Z', 'Z78B']",7.0,"['T91D', 'S80H', 'X55Q', 'S80B', 'W98D', 'T43Z', 'X16G']",5.0,"['S43J', 'H15C', 'O58F', 'T80Z', 'Z78B']",0.0,[]
840.0,7.0,"['T91D', 'S80H', 'X55Q', 'S80B', 'W98D', 'T43Z', 'X16G']",5.0,"['G22K', 'Q97R', 'V34M', 'Y24O', 'G32H']",6.0,"['T91D', 'S80H', 'X55Q', 'S80B', 'W98D', 'T43Z']",1.0,['X16G']
841.0,5.0,"['G22K', 'Q97R', 'V34M', 'Y24O', 'G32H']",6.0,"['K100P', 'S11N', 'K54P', 'U5R', 'D79V', 'Z29Y']",6.0,"['G22K', 'Q97R', 'V34M', 'Y24O', 'G32H', 'K100P']",0.0,[]
842.0,5.0,"['S11N', 'K54P', 'U5R', 'D79V', 'Z29Y']",8.0,"['N99F', 'F5U', 'O44K', 'H67S', 'L86C', 'B81R', 'A90Z', 'C92S']",6.0,"['S11N', 'K54P', 'U5R', 'D79V', 'Z29Y', 'N99F']",0.0,[]
843.0,7.0,"['F5U', 'O44K', 'H67S', 'L86C', 'B81R', 'A90Z', 'C92S']",7.0,"['W49C', 'G16Q', 'I59A', 'S76C', 'K61N', 'F89M', 'H19N']",4.0,"['F5U', 'O44K', 'H67S', 'L86C']",3.0,"['B81R', 'A90Z', 'C92S']"
844.0,7.0,"['W49C', 'G16Q', 'I59A', 'S76C', 'K61N', 'F89M', 'H19N']",7.0,"['E15V', 'S73N', 'T34E', 'T11Y', 'E59D', 'B12Q', 'D79Y']",3.0,"['W49C', 'G16Q', 'I59A']",4.0,"['S76C', 'K61N', 'F89M', 'H19N']"
845.0,7.0,"['E15V', 'S73N', 'T34E', 'T11Y', 'E59D', 'B12Q', 'D79Y']",8.0,"['E43Y', 'Q90O', 'X91E', 'U51S', 'D28P', 'E84V', 'V31R', 'U21K']",4.0,"['E15V', 'S73N', 'T34E', 'T11Y']",3.0,"['E59D', 'B12Q', 'D79Y']"
846.0,8.0,"['E43Y', 'Q90O', 'X91E', 'U51S', 'D28P', 'E84V', 'V31R', 'U21K']",6.0,"['J5X', 'L47F', 'B85X', 'X7I', 'A21V', 'I49A']",5.0,"['E43Y', 'Q90O', 'X91E', 'U51S', 'D28P']",3.0,"['E84V', 'V31R', 'U21K']"
847.0,6.0,"['J5X', 'L47F', 'B85X', 'X7I', 'A21V', 'I49A']",5.0,"['P40F', 'T64X', 'M88W', 'L11Q', 'W10J']",6.0,"['J5X', 'L47F', 'B85X', 'X7I', 'A21V', 'I49A']",0.0,[]
848.0,5.0,"['P40F', 'T64X', 'M88W', 'L11Q', 'W10J']",7.0,"['S8E', 'L39O', 'N80H', 'V32V', 'P77A', 'Y83W', 'Q46X']",5.0,"['P40F', 'T64X', 'M88W', 'L11Q', 'W10J']",0.0,[]
849.0,7.0,"['S8E', 'L39O', 'N80H', 'V32V', 'P77A', 'Y83W', 'Q46X']",8.0,"['X53H', 'H60D', 'U57M', 'L99H', 'O70L', 'X47V', 'L33Y', 'S21H']",6.0,"['S8E', 'L39O', 'N80H', 'V32V', 'P77A', 'Y83W']",1.0,['Q46X']
850.0,8.0,"['X53H', 'H60D', 'U57M', 'L99H', 'O70L', 'X47V', 'L33Y', 'S21H']",7.0,"['Y47T', 'U92N', 'H71E', 'E25P', 'P85N', 'F46X', 'W81S']",4.0,"['X53H', 'H60D', 'U57M', 'L99H']",4.0,"['O70L', 'X47V', 'L33Y', 'S21H']"
851.0,7.0,"['Y47T', 'U92N', 'H71E', 'E25P', 'P85N', 'F46X', 'W81S']",7.0,"['O6B', 'A48E', 'Q11V', 'M84Z', 'C12W', 'E16Y', 'Y10Q']",4.0,"['Y47T', 'U92N', 'H71E', 'E25P']",3.0,"['P85N', 'F46X', 'W81S']"
852.0,7.0,"['O6B', 'A48E', 'Q11V', 'M84Z', 'C12W', 'E16Y', 'Y10Q']",5.0,"['B57J', 'E7W', 'C21P', 'J49W', 'H20M']",3.0,"['O6B', 'A48E', 'Q11V']",4.0,"['M84Z', 'C12W', 'E16Y', 'Y10Q']"
853.0,5.0,"['B57J', 'E7W', 'C21P', 'J49W', 'H20M']",8.0,"['A57P', 'V26K', 'G1H', 'C82Y', 'K83J', 'P87G', 'O1E', 'A56S']",3.0,"['B57J', 'E7W', 'C21P']",2.0,"['J49W', 'H20M']"
854.0,8.0,"['A57P', 'V26K', 'G1H', 'C82Y', 'K83J', 'P87G', 'O1E', 'A56S']",8.0,"['Q35A', 'D8L', 'T45T', 'K16L', 'R59O', 'R41T', 'W69L', 'G7I']",3.0,"['A57P', 'V26K', 'G1H']",5.0,"['C82Y', 'K83J', 'P87G', 'O1E', 'A56S']"
855.0,8.0,"['Q35A', 'D8L', 'T45T', 'K16L', 'R59O', 'R41T', 'W69L', 'G7I']",7.0,"['Y69Q', 'A48Z', 'H97F', 'W49T', 'X37H', 'C47Y', 'K63Y']",6.0,"['Q35A', 'D8L', 'T45T', 'K16L', 'R59O', 'R41T']",2.0,"['W69L', 'G7I']"
856.0,7.0,"['Y69Q', 'A48Z', 'H97F', 'W49T', 'X37H', 'C47Y', 'K63Y']",9.0,"['V53U', 'X49Y', 'X52V', 'J79C', 'D14Q', 'Z81O', 'G33L', 'R24N', 'G53N']",4.0,"['Y69Q', 'A48Z', 'H97F', 'W49T']",3.0,"['X37H', 'C47Y', 'K63Y']"
857.0,9.0,"['V53U', 'X49Y', 'X52V', 'J79C', 'D14Q', 'Z81O', 'G33L', 'R24N', 'G53N']",8.0,"['Y57B', 'W53J', 'Q66E', 'R80W', 'S22C', 'X6N', 'K53V', 'X73B']",6.0,"['V53U', 'X49Y', 'X52V', 'J79C', 'D14Q', 'Z81O']",3.0,"['G33L', 'R24N', 'G53N']"
858.0,8.0,"['Y57B', 'W53J', 'Q66E', 'R80W', 'S22C', 'X6N', 'K53V', 'X73B']",6.0,"['P2U', 'E18V', 'D64D', 'V82P', 'O46K', 'D65H']",6.0,"['Y57B', 'W53J', 'Q66E', 'R80W', 'S22C', 'X6N']",2.0,"['K53V', 'X73B']"
859.0,6.0,"['P2U', 'E18V', 'D64D', 'V82P', 'O46K', 'D65H']",5.0,"['G72M', 'J80J', 'S98R', 'I14A', 'H24P']",5.0,"['P2U', 'E18V', 'D64D', 'V82P', 'O46K']",1.0,['D65H']
860.0,5.0,"['G72M', 'J80J', 'S98R', 'I14A', 'H24P']",6.0,"['F10X', 'O24U', 'W70K', 'T71I', 'W88R', 'O14W']",3.0,"['G72M', 'J80J', 'S98R']",2.0,"['I14A', 'H24P']"
861.0,6.0,"['F10X', 'O24U', 'W70K', 'T71I', 'W88R', 'O14W']",6.0,"['N57D', 'T74I', 'K39K', 'T52P', 'E92R', 'Z98Y']",5.0,"['F10X', 'O24U', 'W70K', 'T71I', 'W88R']",1.0,['O14W']
862.0,6.0,"['N57D', 'T74I', 'K39K', 'T52P', 'E92R', 'Z98Y']",6.0,"['M5Z', 'P45B', 'Z2J', 'F28K', 'L49O', 'O69U']",5.0,"['N57D', 'T74I', 'K39K', 'T52P', 'E92R']",1.0,['Z98Y']
863.0,6.0,"['M5Z', 'P45B', 'Z2J', 'F28K', 'L49O', 'O69U']",8.0,"['W19I', 'Y15G', 'M2S', 'A25R', 'N99P', 'E63C', 'B62P', 'J18J']",4.0,"['M5Z', 'P45B', 'Z2J', 'F28K']",2.0,"['L49O', 'O69U']"
864.0,8.0,"['W19I', 'Y15G', 'M2S', 'A25R', 'N99P', 'E63C', 'B62P', 'J18J']",7.0,"['J59N', 'J49K', 'I10N', 'K56S', 'X48O', 'Q49X', 'I99I']",6.0,"['W19I', 'Y15G', 'M2S', 'A25R', 'N99P', 'E63C']",2.0,"['B62P', 'J18J']"
865.0,7.0,"['J59N', 'J49K', 'I10N', 'K56S', 'X48O', 'Q49X', 'I99I']",5.0,"['N92N', 'F42T', 'F48S', 'K100O', 'F6I']",3.0,"['J59N', 'J49K', 'I10N']",4.0,"['K56S', 'X48O', 'Q49X', 'I99I']"
866.0,5.0,"['N92N', 'F42T', 'F48S', 'K100O', 'F6I']",7.0,"['B20Q', 'R5D', 'K77S', 'D98L', 'C99M', 'Q49I', 'F87P']",4.0,"['N92N', 'F42T', 'F48S', 'K100O']",1.0,['F6I']
867.0,7.0,"['B20Q', 'R5D', 'K77S', 'D98L', 'C99M', 'Q49I', 'F87P']",7.0,"['G32K', 'Q14H', 'Z77M', 'J25Q', 'A47T', 'L45R', 'B70R']",5.0,"['B20Q', 'R5D', 'K77S', 'D98L', 'C99M']",2.0,"['Q49I', 'F87P']"
868.0,7.0,"['G32K', 'Q14H', 'Z77M', 'J25Q', 'A47T', 'L45R', 'B70R']",8.0,"['M89K', 'D11S', 'Q48L', 'S30S', 'P63Z', 'J66Y', 'P60H', 'F77L']",3.0,"['G32K', 'Q14H', 'Z77M']",4.0,"['J25Q', 'A47T', 'L45R', 'B70R']"
869.0,8.0,"['M89K', 'D11S', 'Q48L', 'S30S', 'P63Z', 'J66Y', 'P60H', 'F77L']",8.0,"['T72D', 'F2P', 'G61R', 'K98D', 'U96G', 'W12U', 'H5R', 'W95O']",3.0,"['M89K', 'D11S', 'Q48L']",5.0,"['S30S', 'P63Z', 'J66Y', 'P60H', 'F77L']"
870.0,8.0,"['T72D', 'F2P', 'G61R', 'K98D', 'U96G', 'W12U', 'H5R', 'W95O']",7.0,"['F75J', 'X91X', 'I68I', 'Z55D', 'S95A', 'J65Y', 'Z47W']",5.0,"['T72D', 'F2P', 'G61R', 'K98D', 'U96G']",3.0,"['W12U', 'H5R', 'W95O']"
871.0,7.0,"['F75J', 'X91X', 'I68I', 'Z55D', 'S95A', 'J65Y', 'Z47W']",7.0,"['H96V', 'H62P', 'E1Q', 'E40K', 'Y35I', 'X46M', 'T4S']",4.0,"['F75J', 'X91X', 'I68I', 'Z55D']",3.0,"['S95A', 'J65Y', 'Z47W']"
872.0,7.0,"['H96V', 'H62P', 'E1Q', 'E40K', 'Y35I', 'X46M', 'T4S']",5.0,"['K85X', 'S10A', 'K3H', 'G47I', 'E67F']",6.0,"['H96V', 'H62P', 'E1Q', 'E40K', 'Y35I', 'X46M']",1.0,['T4S']
873.0,5.0,"['K85X', 'S10A', 'K3H', 'G47I', 'E67F']",7.0,"['I26U', 'V98A', 'A5A', 'M58Z', 'J10C', 'T51U', 'V15U']",5.0,"['K85X', 'S10A', 'K3H', 'G47I', 'E67F']",0.0,[]
874.0,7.0,"['I26U', 'V98A', 'A5A', 'M58Z', 'J10C', 'T51U', 'V15U']",9.0,"['T18W', 'K17F', 'J90K', 'U98U', 'O23M', 'A19E', 'S13V', 'N16U', 'L95E']",3.0,"['I26U', 'V98A', 'A5A']",4.0,"['M58Z', 'J10C', 'T51U', 'V15U']"
875.0,9.0,"['T18W', 'K17F', 'J90K', 'U98U', 'O23M', 'A19E', 'S13V', 'N16U', 'L95E']",5.0,"['F86V', 'V37D', 'C86F', 'T33O', 'M47J']",3.0,"['T18W', 'K17F', 'J90K']",6.0,"['U98U', 'O23M', 'A19E', 'S13V', 'N16U', 'L95E']"
876.0,5.0,"['F86V', 'V37D', 'C86F', 'T33O', 'M47J']",5.0,"['O66U', 'N47W', 'L96I', 'X65G', 'D34D']",6.0,"['F86V', 'V37D', 'C86F', 'T33O', 'M47J', 'O66U']",0.0,[]
