Semana,Longitud cola,Cola,Arribos,Autos,Atenciones,Atendidos,Despachos,Despachados
322.0,5.0,"['V48F', 'F7M', 'H27O', 'X91M', 'H35E']",6.0,"['J85E', 'N22G', 'U100T', 'W97F', 'C98T', 'Y45B']",6.0,"['V48F', 'F7M', 'H27O', 'X91M', 'H35E', 'J85E']",0.0,[]
323.0,5.0,"['N22G', 'U100T', 'W97F', 'C98T', 'Y45B']",5.0,"['S95S', 'B93P', 'C16C', 'M17W', 'G85B']",6.0,"['N22G', 'U100T', 'W97F', 'C98T', 'Y45B', 'S95S']",0.0,[]
324.0,4.0,"['B93P', 'C16C', 'M17W', 'G85B']",8.0,"['W33Y', 'A22J', 'Z19D', 'B18R', 'Q47T', 'K100K', 'B96V', 'K14T']",3.0,"['B93P', 'C16C', 'M17W']",1.0,['G85B']
325.0,8.0,"['W33Y', 'A22J', 'Z19D', 'B18R', 'Q47T', 'K100K', 'B96V', 'K14T']",5.0,"['A27M', 'C76W', 'N45I', 'L98Z', 'F37Y']",6.0,"['W33Y', 'A22J', 'Z19D', 'B18R', 'Q47T', 'K100K']",2.0,"['B96V', 'K14T']"
326.0,5.0,"['A27M', 'C76W', 'N45I', 'L98Z', 'F37Y']",8.0,"['R17C', 'Y64V', 'U32R', 'G48W', 'B60K', 'Z87V', 'M38L', 'A61Q']",5.0,"['A27M', 'C76W', 'N45I', 'L98Z', 'F37Y']",0.0,[]
327.0,8.0,"['R17C', 'Y64V', 'U32R', 'G48W', 'B60K', 'Z87V', 'M38L', 'A61Q']",7.0,"['W77K', 'D11C', 'C58K', 'G22G', 'F17E', 'N50M', 'D4P']",5.0,"['R17C', 'Y64V', 'U32R', 'G48W', 'B60K']",3.0,"['Z87V', 'M38L', 'A61Q']"
328.0,7.0,"['W77K', 'D11C', 'C58K', 'G22G', 'F17E', 'N50M', 'D4P']",9.0,"['R78K', 'H88C', 'U68H', 'C88K', 'Z51F', 'M7K', 'D63W', 'X77W', 'N86F']",3.0,"['W77K', 'D11C', 'C58K']",4.0,"['G22G', 'F17E', 'N50M', 'D4P']"
329.0,9.0,"['R78K', 'H88C', 'U68H', 'C88K', 'Z51F', 'M7K', 'D63W', 'X77W', 'N86F']",6.0,"['V29U', 'Q7B', 'S3Y', 'S70X', 'W69E', 'O92E']",3.0,"['R78K', 'H88C', 'U68H']",6.0,"['C88K', 'Z51F', 'M7K', 'D63W', 'X77W', 'N86F']"
330.0,6.0,"['V29U', 'Q7B', 'S3Y', 'S70X', 'W69E', 'O92E']",9.0,"['O41W', 'D40T', 'P26J', 'G1S', 'B53W', 'N87Q', 'L94M', 'Q82Z', 'H48I']",6.0,"['V29U', 'Q7B', 'S3Y', 'S70X', 'W69E', 'O92E']",0.0,[]
331.0,9.0,"['O41W', 'D40T', 'P26J', 'G1S', 'B53W', 'N87Q', 'L94M', 'Q82Z', 'H48I']",6.0,"['C28Q', 'G23A', 'U14H', 'M91F', 'N15W', 'J61K']",6.0,"['O41W', 'D40T', 'P26J', 'G1S', 'B53W', 'N87Q']",3.0,"['L94M', 'Q82Z', 'H48I']"
332.0,6.0,"['C28Q', 'G23A', 'U14H', 'M91F', 'N15W', 'J61K']",5.0,"['P62A', 'N74P', 'P54T', 'U15H', 'K93E']",6.0,"['C28Q', 'G23A', 'U14H', 'M91F', 'N15W', 'J61K']",0.0,[]
333.0,5.0,"['P62A', 'N74P', 'P54T', 'U15H', 'K93E']",7.0,"['D53H', 'Y53N', 'Z83A', 'G77W', 'I79X', 'W82C', 'V64C']",4.0,"['P62A', 'N74P', 'P54T', 'U15H']",1.0,['K93E']
334.0,7.0,"['D53H', 'Y53N', 'Z83A', 'G77W', 'I79X', 'W82C', 'V64C']",7.0,"['T57A', 'K11O', 'H22T', 'A83W', 'D69K', 'I37T', 'K19D']",3.0,"['D53H', 'Y53N', 'Z83A']",4.0,"['G77W', 'I79X', 'W82C', 'V64C']"
335.0,7.0,"['T57A', 'K11O', 'H22T', 'A83W', 'D69K', 'I37T', 'K19D']",8.0,"['X87Z', 'V89X', 'X56S', 'X25P', 'W5B', 'O71Z', 'L71P', 'V4W']",4.0,"['T57A', 'K11O', 'H22T', 'A83W']",3.0,"['D69K', 'I37T', 'K19D']"
336.0,8.0,"['X87Z', 'V89X', 'X56S', 'X25P', 'W5B', 'O71Z', 'L71P', 'V4W']",6.0,"['Q93A', 'R47V', 'U33Y', 'X50W', 'J73G', 'N44M']",6.0,"['X87Z', 'V89X', 'X56S', 'X25P', 'W5B', 'O71Z']",2.0,"['L71P', 'V4W']"
337.0,6.0,"['Q93A', 'R47V', 'U33Y', 'X50W', 'J73G', 'N44M']",7.0,"['D69O', 'S29D', 'H88O', 'M96P', 'K1A', 'J26Y', 'J31J']",3.0,"['Q93A', 'R47V', 'U33Y']",3.0,"['X50W', 'J73G', 'N44M']"
338.0,7.0,"['D69O', 'S29D', 'H88O', 'M96P', 'K1A', 'J26Y', 'J31J']",8.0,"['F82N', 'W59B', 'J76T', 'Z74A', 'Q57Q', 'M6I', 'R60D', 'A23T']",5.0,"['D69O', 'S29D', 'H88O', 'M96P', 'K1A']",2.0,"['J26Y', 'J31J']"
339.0,8.0,"['F82N', 'W59B', 'J76T', 'Z74A', 'Q57Q', 'M6I', 'R60D', 'A23T']",6.0,"['T52T', 'S57A', 'L15F', 'B90Q', 'J69A', 'L74U']",5.0,"['F82N', 'W59B', 'J76T', 'Z74A', 'Q57Q']",3.0,"['M6I', 'R60D', 'A23T']"
340.0,6.0,"['T52T', 'S57A', 'L15F', 'B90Q', 'J69A', 'L74U']",8.0,"['C87S', 'O89G', 'M44O', 'W100H', 'I37H', 'K54F', 'N36G', 'L8G']",4.0,"['T52T', 'S57A', 'L15F', 'B90Q']",2.0,"['J69A', 'L74U']"
341.0,8.0,"['C87S', 'O89G', 'M44O', 'W100H', 'I37H', 'K54F', 'N36G', 'L8G']",9.0,"['J55H', 'X57N', 'B40S', 'S56E', 'P32J', 'Z35W', 'P29D', 'E54K', 'W55Y']",6.0,"['C87S', 'O89G', 'M44O', 'W100H', 'I37H', 'K54F']",2.0,"['N36G', 'L8G']"
342.0,9.0,"['J55H', 'X57N', 'B40S', 'S56E', 'P32J', 'Z35W', 'P29D', 'E54K', 'W55Y']",6.0,"['O97S', 'L49M', 'C62J', 'J95K', 'E15S', 'S28H']",4.0,"['J55H', 'X57N', 'B40S', 'S56E']",5.0,"['P32J', 'Z35W', 'P29D', 'E54K', 'W55Y']"
343.0,6.0,"['O97S', 'L49M', 'C62J', 'J95K', 'E15S', 'S28H']",7.0,"['V36X', 'E1D', 'V90A', 'X61W', 'M80E', 'H35I', 'O33O']",3.0,"['O97S', 'L49M', 'C62J']",3.0,"['J95K', 'E15S', 'S28H']"
344.0,7.0,"['V36X', 'E1D', 'V90A', 'X61W', 'M80E', 'H35I', 'O33O']",6.0,"['Y93M', 'B72H', 'I77N', 'G52G', 'X9M', 'F67S']",4.0,"['V36X', 'E1D', 'V90A', 'X61W']",3.0,"['M80E', 'H35I', 'O33O']"
345.0,6.0,"['Y93M', 'B72H', 'I77N', 'G52G', 'X9M', 'F67S']",7.0,"['W29W', 'X68B', 'B63C', 'R39E', 'R94O', 'C61M', 'M70U']",5.0,"['Y93M', 'B72H', 'I77N', 'G52G', 'X9M']",1.0,['F67S']
346.0,7.0,"['W29W', 'X68B', 'B63C', 'R39E', 'R94O', 'C61M', 'M70U']",7.0,"['U49U', 'Z44M', 'J77C', 'X19N', 'F92S', 'H4V', 'E10T']",4.0,"['W29W', 'X68B', 'B63C', 'R39E']",3.0,"['R94O', 'C61M', 'M70U']"
347.0,7.0,"['U49U', 'Z44M', 'J77C', 'X19N', 'F92S', 'H4V', 'E10T']",7.0,"['E59F', 'F99T', 'L32Y', 'G85I', 'N62X', 'R29V', 'K38C']",5.0,"['U49U', 'Z44M', 'J77C', 'X19N', 'F92S']",2.0,"['H4V', 'E10T']"
348.0,7.0,"['E59F', 'F99T', 'L32Y', 'G85I', 'N62X', 'R29V', 'K38C']",7.0,"['A96T', 'D62P', 'E9L', 'M81B', 'T48X', 'B100U', 'L33A']",4.0,"['E59F', 'F99T', 'L32Y', 'G85I']",3.0,"['N62X', 'R29V', 'K38C']"
349.0,7.0,"['A96T', 'D62P', 'E9L', 'M81B', 'T48X', 'B100U', 'L33A']",9.0,"['X90B', 'Q92K', 'Z61A', 'L47U', 'S40W', 'H55K', 'S27Y', 'E86O', 'K1U']",3.0,"['A96T', 'D62P', 'E9L']",4.0,"['M81B', 'T48X', 'B100U', 'L33A']"
350.0,9.0,"['X90B', 'Q92K', 'Z61A', 'L47U', 'S40W', 'H55K', 'S27Y', 'E86O', 'K1U']",6.0,"['J72K', 'U29X', 'T55Z', 'E15C', 'L60T', 'B68P']",4.0,"['X90B', 'Q92K', 'Z61A', 'L47U']",5.0,"['S40W', 'H55K', 'S27Y', 'E86O', 'K1U']"
351.0,6.0,"['J72K', 'U29X', 'T55Z', 'E15C', 'L60T', 'B68P']",8.0,"['W83I', 'Z90Y', 'O85R', 'Q74T', 'S56P', 'W48L', 'G8I', 'R19S']",6.0,"['J72K', 'U29X', 'T55Z', 'E15C', 'L60T', 'B68P']",0.0,[]
352.0,8.0,"['W83I', 'Z90Y', 'O85R', 'Q74T', 'S56P', 'W48L', 'G8I', 'R19S']",8.0,"['H37B', 'H47K', 'I20D', 'D52R', 'K14X', 'Z1I', 'F56N', 'D66A']",5.0,"['W83I', 'Z90Y', 'O85R', 'Q74T', 'S56P']",3.0,"['W48L', 'G8I', 'R19S']"
353.0,8.0,"['H37B', 'H47K', 'I20D', 'D52R', 'K14X', 'Z1I', 'F56N', 'D66A']",8.0,"['B4Y', 'S100L', 'B21S', 'E26Q', 'W30D', 'S63R', 'E92G', 'F29B']",5.0,"['H37B', 'H47K', 'I20D', 'D52R', 'K14X']",3.0,"['Z1I', 'F56N', 'D66A']"
354.0,8.0,"['B4Y', 'S100L', 'B21S', 'E26Q', 'W30D', 'S63R', 'E92G', 'F29B']",9.0,"['U85E', 'X39A', 'N1G', 'Z37D', 'A49H', 'C24L', 'Y37B', 'I13U', 'I89Z']",3.0,"['B4Y', 'S100L', 'B21S']",5.0,"['E26Q', 'W30D', 'S63R', 'E92G', 'F29B']"
355.0,9.0,"['U85E', 'X39A', 'N1G', 'Z37D', 'A49H', 'C24L', 'Y37B', 'I13U', 'I89Z']",7.0,"['H46F', 'N86X', 'E73K', 'V57C', 'M51T', 'Q70I', 'O16T']",5.0,"['U85E', 'X39A', 'N1G', 'Z37D', 'A49H']",4.0,"['C24L', 'Y37B', 'I13U', 'I89Z']"
356.0,7.0,"['H46F', 'N86X', 'E73K', 'V57C', 'M51T', 'Q70I', 'O16T']",7.0,"['R60A', 'T90K', 'D62Z', 'N15M', 'W98R', 'V58V', 'X49E']",4.0,"['H46F', 'N86X', 'E73K', 'V57C']",3.0,"['M51T', 'Q70I', 'O16T']"
357.0,7.0,"['R60A', 'T90K', 'D62Z', 'N15M', 'W98R', 'V58V', 'X49E']",5.0,"['H55O', 'G40E', 'X8V', 'T53H', 'F5R']",4.0,"['R60A', 'T90K', 'D62Z', 'N15M']",3.0,"['W98R', 'V58V', 'X49E']"
358.0,5.0,"['H55O', 'G40E', 'X8V', 'T53H', 'F5R']",8.0,"['T28E', 'Z98Z', 'K99A', 'V86V', 'C85F', 'U35C', 'K6E', 'A90R']",4.0,"['H55O', 'G40E', 'X8V', 'T53H']",1.0,['F5R']
359.0,8.0,"['T28E', 'Z98Z', 'K99A', 'V86V', 'C85F', 'U35C', 'K6E', 'A90R']",7.0,"['T3O', 'S23F', 'M84M', 'J96H', 'Q13Y', 'J41H', 'S29I']",6.0,"['T28E', 'Z98Z', 'K99A', 'V86V', 'C85F', 'U35C']",2.0,"['K6E', 'A90R']"
360.0,7.0,"['T3O', 'S23F', 'M84M', 'J96H', 'Q13Y', 'J41H', 'S29I']",8.0,"['G74C', 'Z4G', 'T92E', 'O17W', 'T3R', 'B17L', 'T37M', 'Z78B']",6.0,"['T3O', 'S23F', 'M84M', 'J96H', 'Q13Y', 'J41H']",1.0,['S29I']
361.0,8.0,"['G74C', 'Z4G', 'T92E', 'O17W', 'T3R', 'B17L', 'T37M', 'Z78B']",5.0,"['C97K', 'E72V', 'B64P', 'S45Y', 'Z12D']",6.0,"['G74C', 'Z4G', 'T92E', 'O17W', 'T3R', 'B17L']",2.0,"['T37M', 'Z78B']"
362.0,5.0,"['C97K', 'E72V', 'B64P', 'S45Y', 'Z12D']",6.0,"['N81J', 'O66T', 'K62O', 'C69X', 'X94S', 'Q84F']",4.0,"['C97K', 'E72V', 'B64P', 'S45Y']",1.0,['Z12D']
363.0,6.0,"['N81J', 'O66T', 'K62O', 'C69X', 'X94S', 'Q84F']",9.0,"['H89N', 'N43E', 'H41M', 'B35G', 'X74S', 'A29F', 'S37H', 'K99K', 'H79Q']",6.0,"['N81J', 'O66T', 'K62O', 'C69X', 'X94S', 'Q84F']",0.0,[]
364.0,9.0,"['H89N', 'N43E', 'H41M', 'B35G', 'X74S', 'A29F', 'S37H', 'K99K', 'H79Q']",5.0,"['W11Z', 'D32W', 'H6B', 'E65U', 'Q10D']",6.0,"['H89N', 'N43E', 'H41M', 'B35G', 'X74S', 'A29F']",3.0,"['S37H', 'K99K', 'H79Q']"
365.0,5.0,"['W11Z', 'D32W', 'H6B', 'E65U', 'Q10D']",5.0,"['W28P', 'L7E', 'R44U', 'J86R', 'S100E']",5.0,"['W11Z', 'D32W', 'H6B', 'E65U', 'Q10D']",0.0,[]
366.0,5.0,"['W28P', 'L7E', 'R44U', 'J86R', 'S100E']",6.0,"['Q63T', 'J57B', 'P63Z', 'V55Q', 'J58E', 'Y47R']",3.0,"['W28P', 'L7E', 'R44U']",2.0,"['J86R', 'S100E']"
367.0,6.0,"['Q63T', 'J57B', 'P63Z', 'V55Q', 'J58E', 'Y47R']",5.0,"['L85Y', 'F97I', 'C24R', 'W18P', 'M94I']",3.0,"['Q63T', 'J57B', 'P63Z']",3.0,"['V55Q', 'J58E', 'Y47R']"
368.0,5.0,"['L85Y', 'F97I', 'C24R', 'W18P', 'M94I']",5.0,"['S23I', 'A95G', 'C94J', 'Q46P', 'W28X']",3.0,"['L85Y', 'F97I', 'C24R']",2.0,"['W18P', 'M94I']"
369.0,5.0,"['S23I', 'A95G', 'C94J', 'Q46P', 'W28X']",8.0,"['I22G', 'F22W', 'E2Q', 'C86F', 'D49G', 'X53E', 'W36Y', 'C25C']",3.0,"['S23I', 'A95G', 'C94J']",2.0,"['Q46P', 'W28X']"
370.0,8.0,"['I22G', 'F22W', 'E2Q', 'C86F', 'D49G', 'X53E', 'W36Y', 'C25C']",6.0,"['B92T', 'U61F', 'U12F', 'B73W', 'C62A', 'C26A']",4.0,"['I22G', 'F22W', 'E2Q', 'C86F']",4.0,"['D49G', 'X53E', 'W36Y', 'C25C']"
371.0,6.0,"['B92T', 'U61F', 'U12F', 'B73W', 'C62A', 'C26A']",6.0,"['Q49C', 'J73R', 'Z45W', 'X76Z', 'R64B', 'B19R']",6.0,"['B92T', 'U61F', 'U12F', 'B73W', 'C62A', 'C26A']",0.0,[]
372.0,6.0,"['Q49C', 'J73R', 'Z45W', 'X76Z', 'R64B', 'B19R']",5.0,"['J48N', 'N68T', 'Z36V', 'Y62M', 'H85U']",6.0,"['Q49C', 'J73R', 'Z45W', 'X76Z', 'R64B', 'B19R']",0.0,[]
373.0,5.0,"['J48N', 'N68T', 'Z36V', 'Y62M', 'H85U']",7.0,"['Z53B', 'J28Q', 'V85Y', 'D59R', 'N10D', 'P80B', 'I38T']",4.0,"['J48N', 'N68T', 'Z36V', 'Y62M']",1.0,['H85U']
374.0,7.0,"['Z53B', 'J28Q', 'V85Y', 'D59R', 'N10D', 'P80B', 'I38T']",5.0,"['M87D', 'W22V', 'I56P', 'T20T', 'J93O']",3.0,"['Z53B', 'J28Q', 'V85Y']",4.0,"['D59R', 'N10D', 'P80B', 'I38T']"
375.0,5.0,"['M87D', 'W22V', 'I56P', 'T20T', 'J93O']",6.0,"['B72J', 'O30X', 'M9L', 'T53W', 'A86L', 'T40A']",5.0,"['M87D', 'W22V', 'I56P', 'T20T', 'J93O']",0.0,[]
376.0,6.0,"['B72J', 'O30X', 'M9L', 'T53W', 'A86L', 'T40A']",6.0,"['C38J', 'S88H', 'K39N', 'M33I', 'H97Y', 'Z97E']",6.0,"['B72J', 'O30X', 'M9L', 'T53W', 'A86L', 'T40A']",0.0,[]
377.0,6.0,"['C38J', 'S88H', 'K39N', 'M33I', 'H97Y', 'Z97E']",6.0,"['H66Q', 'N67F', 'V29C', 'M30R', 'M66O', 'G8F']",4.0,"['C38J', 'S88H', 'K39N', 'M33I']",2.0,"['H97Y', 'Z97E']"
378.0,6.0,"['H66Q', 'N67F', 'V29C', 'M30R', 'M66O', 'G8F']",6.0,"['R86B', 'E84L', 'G5M', 'P61H', 'P84T', 'G84O']",6.0,"['H66Q', 'N67F', 'V29C', 'M30R', 'M66O', 'G8F']",0.0,[]
379.0,6.0,"['R86B', 'E84L', 'G5M', 'P61H', 'P84T', 'G84O']",5.0,"['A71E', 'O80C', 'J26K', 'T31M', 'W65F']",5.0,"['R86B', 'E84L', 'G5M', 'P61H', 'P84T']",1.0,['G84O']
380.0,5.0,"['A71E', 'O80C', 'J26K', 'T31M', 'W65F']",5.0,"['F46X', 'L88L', 'N88E', 'T49T', 'X76I']",4.0,"['A71E', 'O80C', 'J26K', 'T31M']",1.0,['W65F']
381.0,5.0,"['F46X', 'L88L', 'N88E', 'T49T', 'X76I']",6.0,"['K51N', 'O91K', 'F42M', 'J35G', 'Z2T', 'U95U']",4.0,"['F46X', 'L88L', 'N88E', 'T49T']",1.0,['X76I']
382.0,6.0,"['K51N', 'O91K', 'F42M', 'J35G', 'Z2T', 'U95U']",9.0,"['W55M', 'V27U', 'S62G', 'Z2T', 'G73P', 'Y95P', 'M52H', 'K39L', 'Y85A']",4.0,"['K51N', 'O91K', 'F42M', 'J35G']",2.0,"['Z2T', 'U95U']"
383.0,9.0,"['W55M', 'V27U', 'S62G', 'Z2T', 'G73P', 'Y95P', 'M52H', 'K39L', 'Y85A']",7.0,"['C58Z', 'T26D', 'V88T', 'E2G', 'K49K', 'H56O', 'I52L']",5.0,"['W55M', 'V27U', 'S62G', 'Z2T', 'G73P']",4.0,"['Y95P', 'M52H', 'K39L', 'Y85A']"
384.0,7.0,"['C58Z', 'T26D', 'V88T', 'E2G', 'K49K', 'H56O', 'I52L']",6.0,"['F10Q', 'O13S', 'R20M', 'G18X', 'U71O', 'M45P']",6.0,"['C58Z', 'T26D', 'V88T', 'E2G', 'K49K', 'H56O']",1.0,['I52L']
385.0,6.0,"['F10Q', 'O13S', 'R20M', 'G18X', 'U71O', 'M45P']",6.0,"['J93N', 'S43G', 'M92D', 'C57N', 'D45I', 'U86V']",5.0,"['F10Q', 'O13S', 'R20M', 'G18X', 'U71O']",1.0,['M45P']
386.0,6.0,"['J93N', 'S43G', 'M92D', 'C57N', 'D45I', 'U86V']",7.0,"['F13I', 'J44L', 'C63T', 'W7Z', 'K31X', 'J48P', 'J12F']",3.0,"['J93N', 'S43G', 'M92D']",3.0,"['C57N', 'D45I', 'U86V']"
387.0,7.0,"['F13I', 'J44L', 'C63T', 'W7Z', 'K31X', 'J48P', 'J12F']",7.0,"['S95J', 'M86S', 'C17B', 'K27A', 'B38R', 'F21U', 'P15H']",3.0,"['F13I', 'J44L', 'C63T']",4.0,"['W7Z', 'K31X', 'J48P', 'J12F']"
388.0,7.0,"['S95J', 'M86S', 'C17B', 'K27A', 'B38R', 'F21U', 'P15H']",8.0,"['E19P', 'X63M', 'F44M', 'M84L', 'A74K', 'Y47J', 'Z61B', 'V35L']",5.0,"['S95J', 'M86S', 'C17B', 'K27A', 'B38R']",2.0,"['F21U', 'P15H']"
389.0,8.0,"['E19P', 'X63M', 'F44M', 'M84L', 'A74K', 'Y47J', 'Z61B', 'V35L']",9.0,"['Y98T', 'P28C', 'J55N', 'W81N', 'J7Q', 'J55C', 'V33X', 'M41G', 'N69L']",6.0,"['E19P', 'X63M', 'F44M', 'M84L', 'A74K', 'Y47J']",2.0,"['Z61B', 'V35L']"
390.0,9.0,"['Y98T', 'P28C', 'J55N', 'W81N', 'J7Q', 'J55C', 'V33X', 'M41G', 'N69L']",6.0,"['B63M', 'V82A', 'V24A', 'Z77Z', 'O44M', 'U26O']",6.0,"['Y98T', 'P28C', 'J55N', 'W81N', 'J7Q', 'J55C']",3.0,"['V33X', 'M41G', 'N69L']"
391.0,6.0,"['B63M', 'V82A', 'V24A', 'Z77Z', 'O44M', 'U26O']",7.0,"['D10X', 'B59L', 'K36K', 'P71E', 'A25Z', 'O35I', 'H62V']",4.0,"['B63M', 'V82A', 'V24A', 'Z77Z']",2.0,"['O44M', 'U26O']"
392.0,7.0,"['D10X', 'B59L', 'K36K', 'P71E', 'A25Z', 'O35I', 'H62V']",9.0,"['P60S', 'B90X', 'N43A', 'F99L', 'N88Q', 'C88L', 'P87C', 'J1O', 'Q57I']",5.0,"['D10X', 'B59L', 'K36K', 'P71E', 'A25Z']",2.0,"['O35I', 'H62V']"
393.0,9.0,"['P60S', 'B90X', 'N43A', 'F99L', 'N88Q', 'C88L', 'P87C', 'J1O', 'Q57I']",8.0,"['A73G', 'X41J', 'V72W', 'P47L', 'T10F', 'X13M', 'N62P', 'C70I']",3.0,"['P60S', 'B90X', 'N43A']",6.0,"['F99L', 'N88Q', 'C88L', 'P87C', 'J1O', 'Q57I']"
394.0,8.0,"['A73G', 'X41J', 'V72W', 'P47L', 'T10F', 'X13M', 'N62P', 'C70I']",9.0,"['X45W', 'G51L', 'D22U', 'A47G', 'X70U', 'Y71H', 'P55J', 'T6I', 'N63T']",6.0,"['A73G', 'X41J', 'V72W', 'P47L', 'T10F', 'X13M']",2.0,"['N62P', 'C70I']"
395.0,9.0,"['X45W', 'G51L', 'D22U', 'A47G', 'X70U', 'Y71H', 'P55J', 'T6I', 'N63T']",7.0,"['C11E', 'C65S', 'J99A', 'G5O', 'Q64I', 'N52I', 'G75K']",5.0,"['X45W', 'G51L', 'D22U', 'A47G', 'X70U']",4.0,"['Y71H', 'P55J', 'T6I', 'N63T']"
396.0,7.0,"['C11E', 'C65S', 'J99A', 'G5O', 'Q64I', 'N52I', 'G75K']",7.0,"['F62Y', 'Y40S', 'P69D', 'O53S', 'I99Y', 'Y45F', 'L90Q']",5.0,"['C11E', 'C65S', 'J99A', 'G5O', 'Q64I']",2.0,"['N52I', 'G75K']"
397.0,7.0,"['F62Y', 'Y40S', 'P69D', 'O53S', 'I99Y', 'Y45F', 'L90Q']",7.0,"['Y14D', 'Y72X', 'P29A', 'T78W', 'V27P', 'N30B', 'C70T']",6.0,"['F62Y', 'Y40S', 'P69D', 'O53S', 'I99Y', 'Y45F']",1.0,['L90Q']
398.0,7.0,"['Y14D', 'Y72X', 'P29A', 'T78W', 'V27P', 'N30B', 'C70T']",6.0,"['S32O', 'M21Z', 'A22U', 'B50F', 'Y14H', 'P91X']",6.0,"['Y14D', 'Y72X', 'P29A', 'T78W', 'V27P', 'N30B']",1.0,['C70T']
399.0,6.0,"['S32O', 'M21Z', 'A22U', 'B50F', 'Y14H', 'P91X']",6.0,"['H78J', 'R22G', 'I48F', 'P25W', 'G87Z', 'K9L']",3.0,"['S32O', 'M21Z', 'A22U']",3.0,"['B50F', 'Y14H', 'P91X']"
400.0,6.0,"['H78J', 'R22G', 'I48F', 'P25W', 'G87Z', 'K9L']",8.0,"['L76V', 'H9R', 'H62U', 'S26M', 'A8U', 'A63S', 'A88A', 'C40X']",4.0,"['H78J', 'R22G', 'I48F', 'P25W']",2.0,"['G87Z', 'K9L']"
401.0,8.0,"['L76V', 'H9R', 'H62U', 'S26M', 'A8U', 'A63S', 'A88A', 'C40X']",8.0,"['C56N', 'A69Q', 'D3P', 'V57H', 'R34M', 'U27E', 'X67L', 'R76F']",4.0,"['L76V', 'H9R', 'H62U', 'S26M']",4.0,"['A8U', 'A63S', 'A88A', 'C40X']"
402.0,8.0,"['C56N', 'A69Q', 'D3P', 'V57H', 'R34M', 'U27E', 'X67L', 'R76F']",8.0,"['T97J', 'D60V', 'A23G', 'B9Y', 'S36S', 'Y66O', 'Z51O', 'H8L']",4.0,"['C56N', 'A69Q', 'D3P', 'V57H']",4.0,"['R34M', 'U27E', 'X67L', 'R76F']"
403.0,8.0,"['T97J', 'D60V', 'A23G', 'B9Y', 'S36S', 'Y66O', 'Z51O', 'H8L']",8.0,"['C90J', 'C39S', 'T26U', 'E22V', 'V12N', 'L2B', 'K60W', 'K14S']",5.0,"['T97J', 'D60V', 'A23G', 'B9Y', 'S36S']",3.0,"['Y66O', 'Z51O', 'H8L']"
404.0,8.0,"['C90J', 'C39S', 'T26U', 'E22V', 'V12N', 'L2B', 'K60W', 'K14S']",9.0,"['X75M', 'F9O', 'L94C', 'D7I', 'H72G', 'D73H', 'H41C', 'R3R', 'A56O']",3.0,"['C90J', 'C39S', 'T26U']",5.0,"['E22V', 'V12N', 'L2B', 'K60W', 'K14S']"
405.0,9.0,"['X75M', 'F9O', 'L94C', 'D7I', 'H72G', 'D73H', 'H41C', 'R3R', 'A56O']",9.0,"['F67S', 'N9U', 'B52D', 'T5V', 'H50V', 'J84G', 'E60V', 'H20Q', 'D4U']",4.0,"['X75M', 'F9O', 'L94C', 'D7I']",5.0,"['H72G', 'D73H', 'H41C', 'R3R', 'A56O']"
406.0,9.0,"['F67S', 'N9U', 'B52D', 'T5V', 'H50V', 'J84G', 'E60V', 'H20Q', 'D4U']",8.0,"['M94U', 'A74A', 'R100V', 'B82L', 'Q58Z', 'H70T', 'G60T', 'U26Q']",4.0,"['F67S', 'N9U', 'B52D', 'T5V']",5.0,"['H50V', 'J84G', 'E60V', 'H20Q', 'D4U']"
407.0,8.0,"['M94U', 'A74A', 'R100V', 'B82L', 'Q58Z', 'H70T', 'G60T', 'U26Q']",5.0,"['E16D', 'S3G', 'N80U', 'L82L', 'C15Q']",6.0,"['M94U', 'A74A', 'R100V', 'B82L', 'Q58Z', 'H70T']",2.0,"['G60T', 'U26Q']"
408.0,5.0,"['E16D', 'S3G', 'N80U', 'L82L', 'C15Q']",9.0,"['U25H', 'O8V', 'M82Q', 'X44C', 'F68T', 'O60L', 'I3L', 'L20J', 'S20J']",5.0,"['E16D', 'S3G', 'N80U', 'L82L', 'C15Q']",0.0,[]
409.0,9.0,"['U25H', 'O8V', 'M82Q', 'X44C', 'F68T', 'O60L', 'I3L', 'L20J', 'S20J']",7.0,"['D59U', 'B16O', 'I26R', 'O94Z', 'F44P', 'Q10O', 'B96T']",4.0,"['U25H', 'O8V', 'M82Q', 'X44C']",5.0,"['F68T', 'O60L', 'I3L', 'L20J', 'S20J']"
410.0,7.0,"['D59U', 'B16O', 'I26R', 'O94Z', 'F44P', 'Q10O', 'B96T']",7.0,"['G87C', 'R87C', 'G8N', 'R49J', 'U31D', 'S71R', 'N63X']",3.0,"['D59U', 'B16O', 'I26R']",4.0,"['O94Z', 'F44P', 'Q10O', 'B96T']"
411.0,7.0,"['G87C', 'R87C', 'G8N', 'R49J', 'U31D', 'S71R', 'N63X']",8.0,"['X21Y', 'F50B', 'F97A', 'M66T', 'D68E', 'A58W', 'E60M', 'A64B']",6.0,"['G87C', 'R87C', 'G8N', 'R49J', 'U31D', 'S71R']",1.0,['N63X']
