Semana,Longitud cola,Cola,Arribos,Autos,Atenciones,Atendidos,Despachos,Despachados
1139.0,8.0,"['H79J', 'D80L', 'P12L', 'S63D', 'P70B', 'C58G', 'D31G', 'I41Q']",8.0,"['M88T', 'M22V', 'Z2G', 'T31M', 'U87C', 'C1E', 'M27O', 'X100J']",6.0,"['H79J', 'D80L', 'P12L', 'S63D', 'P70B', 'C58G']",2.0,"['D31G', 'I41Q']"
1140.0,8.0,"['M88T', 'M22V', 'Z2G', 'T31M', 'U87C', 'C1E', 'M27O', 'X100J']",8.0,"['H17O', 'W99G', 'H1Q', 'V81H', 'J37V', 'C41V', 'T46C', 'C30V']",6.0,"['M88T', 'M22V', 'Z2G', 'T31M', 'U87C', 'C1E']",2.0,"['M27O', 'X100J']"
1141.0,8.0,"['H17O', 'W99G', 'H1Q', 'V81H', 'J37V', 'C41V', 'T46C', 'C30V']",8.0,"['R94L', 'L79U', 'M37W', 'F97M', 'G8B', 'M92J', 'Z43C', 'F73H']",3.0,"['H17O', 'W99G', 'H1Q']",5.0,"['V81H', 'J37V', 'C41V', 'T46C', 'C30V']"
1142.0,8.0,"['R94L', 'L79U', 'M37W', 'F97M', 'G8B', 'M92J', 'Z43C', 'F73H']",6.0,"['L55Y', 'M60V', 'G81N', 'E38E', 'S50O', 'D59J']",4.0,"['R94L', 'L79U', 'M37W', 'F97M']",4.0,"['G8B', 'M92J', 'Z43C', 'F73H']"
1143.0,6.0,"['L55Y', 'M60V', 'G81N', 'E38E', 'S50O', 'D59J']",5.0,"['M23N', 'T4N', 'R89F', 'Y73C', 'B21K']",6.0,"['L55Y', 'M60V', 'G81N', 'E38E', 'S50O', 'D59J']",0.0,[]
1144.0,5.0,"['M23N', 'T4N', 'R89F', 'Y73C', 'B21K']",6.0,"['H76T', 'P50S', 'W10J', 'U57A', 'G81T', 'M26G']",3.0,"['M23N', 'T4N', 'R89F']",2.0,"['Y73C', 'B21K']"
1145.0,6.0,"['H76T', 'P50S', 'W10J', 'U57A', 'G81T', 'M26G']",9.0,"['Y85V', 'G30H', 'M92G', 'T61Z', 'V88E', 'E33A', 'W84I', 'Z29W', 'V67R']",5.0,"['H76T', 'P50S', 'W10J', 'U57A', 'G81T']",1.0,['M26G']
1146.0,9.0,"['Y85V', 'G30H', 'M92G', 'T61Z', 'V88E', 'E33A', 'W84I', 'Z29W', 'V67R']",8.0,"['R6V', 'M30T', 'D89Q', 'G95W', 'Z60U', 'R59I', 'O64U', 'R37E']",3.0,"['Y85V', 'G30H', 'M92G']",6.0,"['T61Z', 'V88E', 'E33A', 'W84I', 'Z29W', 'V67R']"
1147.0,8.0,"['R6V', 'M30T', 'D89Q', 'G95W', 'Z60U', 'R59I', 'O64U', 'R37E']",8.0,"['C79T', 'R47P', 'T73U', 'I56U', 'I77D', 'W1O', 'C5C', 'N23D']",3.0,"['R6V', 'M30T', 'D89Q']",5.0,"['G95W', 'Z60U', 'R59I', 'O64U', 'R37E']"
1148.0,8.0,"['C79T', 'R47P', 'T73U', 'I56U', 'I77D', 'W1O', 'C5C', 'N23D']",6.0,"['E63T', 'K61P', 'P81D', 'V92M', 'D39P', 'V99A']",5.0,"['C79T', 'R47P', 'T73U', 'I56U', 'I77D']",3.0,"['W1O', 'C5C', 'N23D']"
1149.0,6.0,"['E63T', 'K61P', 'P81D', 'V92M', 'D39P', 'V99A']",8.0,"['D5S', 'A21Q', 'J98H', 'C56W', 'C78D', 'Q60W', 'I33D', 'H48O']",6.0,"['E63T', 'K61P', 'P81D', 'V92M', 'D39P', 'V99A']",0.0,[]
1150.0,8.0,"['D5S', 'A21Q', 'J98H', 'C56W', 'C78D', 'Q60W', 'I33D', 'H48O']",5.0,"['B42B', 'L30F', 'E39A', 'U94V', 'X4L']",4.0,"['D5S', 'A21Q', 'J98H', 'C56W']",4.0,"['C78D', 'Q60W', 'I33D', 'H48O']"
1151.0,5.0,"['B42B', 'L30F', 'E39A', 'U94V', 'X4L']",7.0,"['E52L', 'B94L', 'E11A', 'F34A', 'P18U', 'K91E', 'Q18K']",3.0,"['B42B', 'L30F', 'E39A']",2.0,"['U94V', 'X4L']"
1152.0,7.0,"['E52L', 'B94L', 'E11A', 'F34A', 'P18U', 'K91E', 'Q18K']",6.0,"['H22Y', 'R4J', 'M31P', 'G4F', 'G84X', 'L66D']",5.0,"['E52L', 'B94L', 'E11A', 'F34A', 'P18U']",2.0,"['K91E', 'Q18K']"
1153.0,6.0,"['H22Y', 'R4J', 'M31P', 'G4F', 'G84X', 'L66D']",7.0,"['C81V', 'M83Y', 'P61T', 'K17L', 'H82S', 'Y48W', 'A52Q']",6.0,"['H22Y', 'R4J', 'M31P', 'G4F', 'G84X', 'L66D']",0.0,[]
1154.0,7.0,"['C81V', 'M83Y', 'P61T', 'K17L', 'H82S', 'Y48W', 'A52Q']",8.0,"['V90S', 'D37S', 'K97C', 'F38R', 'P77N', 'H78M', 'B5S', 'B44R']",3.0,"['C81V', 'M83Y', 'P61T']",4.0,"['K17L', 'H82S', 'Y48W', 'A52Q']"
1155.0,8.0,"['V90S', 'D37S', 'K97C', 'F38R', 'P77N', 'H78M', 'B5S', 'B44R']",9.0,"['V33F', 'S39L', 'H85F', 'W96P', 'B22W', 'P82P', 'C41H', 'Q36I', 'Y56R']",4.0,"['V90S', 'D37S', 'K97C', 'F38R']",4.0,"['P77N', 'H78M', 'B5S', 'B44R']"
1156.0,9.0,"['V33F', 'S39L', 'H85F', 'W96P', 'B22W', 'P82P', 'C41H', 'Q36I', 'Y56R']",7.0,"['G43G', 'P87U', 'V85P', 'T48F', 'J6K', 'U70H', 'B27S']",3.0,"['V33F', 'S39L', 'H85F']",6.0,"['W96P', 'B22W', 'P82P', 'C41H', 'Q36I', 'Y56R']"
1157.0,7.0,"['G43G', 'P87U', 'V85P', 'T48F', 'J6K', 'U70H', 'B27S']",6.0,"['Q90L', 'Y49O', 'Y21Z', 'Z16B', 'L66D', 'V48Y']",5.0,"['G43G', 'P87U', 'V85P', 'T48F', 'J6K']",2.0,"['U70H', 'B27S']"
1158.0,6.0,"['Q90L', 'Y49O', 'Y21Z', 'Z16B', 'L66D', 'V48Y']",5.0,"['W70R', 'Z32U', 'Z39H', 'S100T', 'V81O']",5.0,"['Q90L', 'Y49O', 'Y21Z', 'Z16B', 'L66D']",1.0,['V48Y']
1159.0,5.0,"['W70R', 'Z32U', 'Z39H', 'S100T', 'V81O']",5.0,"['H67D', 'X87X', 'P44S', 'V78I', 'I70C']",3.0,"['W70R', 'Z32U', 'Z39H']",2.0,"['S100T', 'V81O']"
1160.0,5.0,"['H67D', 'X87X', 'P44S', 'V78I', 'I70C']",8.0,"['T68F', 'A97T', 'Z82B', 'M68J', 'F6B', 'N41V', 'I65G', 'N95Q']",3.0,"['H67D', 'X87X', 'P44S']",2.0,"['V78I', 'I70C']"
1161.0,8.0,"['T68F', 'A97T', 'Z82B', 'M68J', 'F6B', 'N41V', 'I65G', 'N95Q']",9.0,"['M27E', 'Y34K', 'T92V', 'M24A', 'T57N', 'W26N', 'U34S', 'P16B', 'K76K']",3.0,"['T68F', 'A97T', 'Z82B']",5.0,"['M68J', 'F6B', 'N41V', 'I65G', 'N95Q']"
1162.0,9.0,"['M27E', 'Y34K', 'T92V', 'M24A', 'T57N', 'W26N', 'U34S', 'P16B', 'K76K']",7.0,"['D18K', 'J37H', 'T7Q', 'L12T', 'L100U', 'J34P', 'D29X']",3.0,"['M27E', 'Y34K', 'T92V']",6.0,"['M24A', 'T57N', 'W26N', 'U34S', 'P16B', 'K76K']"
1163.0,7.0,"['D18K', 'J37H', 'T7Q', 'L12T', 'L100U', 'J34P', 'D29X']",5.0,"['X52E', 'T95W', 'L4B', 'B99X', 'E14V']",4.0,"['D18K', 'J37H', 'T7Q', 'L12T']",3.0,"['L100U', 'J34P', 'D29X']"
1164.0,5.0,"['X52E', 'T95W', 'L4B', 'B99X', 'E14V']",6.0,"['G26P', 'W78N', 'G61K', 'D69S', 'C4H', 'I80Q']",3.0,"['X52E', 'T95W', 'L4B']",2.0,"['B99X', 'E14V']"
1165.0,6.0,"['G26P', 'W78N', 'G61K', 'D69S', 'C4H', 'I80Q']",6.0,"['U34P', 'W48H', 'Y86S', 'C41Z', 'M91N', 'I22I']",3.0,"['G26P', 'W78N', 'G61K']",3.0,"['D69S', 'C4H', 'I80Q']"
1166.0,6.0,"['U34P', 'W48H', 'Y86S', 'C41Z', 'M91N', 'I22I']",8.0,"['W7U', 'C18L', 'J2Y', 'K35T', 'B41B', 'A1E', 'U94D', 'C25Y']",5.0,"['U34P', 'W48H', 'Y86S', 'C41Z', 'M91N']",1.0,['I22I']
1167.0,8.0,"['W7U', 'C18L', 'J2Y', 'K35T', 'B41B', 'A1E', 'U94D', 'C25Y']",8.0,"['Y35M', 'R79K', 'X9M', 'B82W', 'P8L', 'H54N', 'N46O', 'H73A']",5.0,"['W7U', 'C18L', 'J2Y', 'K35T', 'B41B']",3.0,"['A1E', 'U94D', 'C25Y']"
1168.0,8.0,"['Y35M', 'R79K', 'X9M', 'B82W', 'P8L', 'H54N', 'N46O', 'H73A']",8.0,"['S18U', 'M85O', 'I71C', 'L47T', 'Y84O', 'C99Y', 'Y34B', 'G53V']",4.0,"['Y35M', 'R79K', 'X9M', 'B82W']",4.0,"['P8L', 'H54N', 'N46O', 'H73A']"
1169.0,8.0,"['S18U', 'M85O', 'I71C', 'L47T', 'Y84O', 'C99Y', 'Y34B', 'G53V']",6.0,"['T41B', 'W71P', 'Y48W', 'L73O', 'S61T', 'I6E']",6.0,"['S18U', 'M85O', 'I71C', 'L47T', 'Y84O', 'C99Y']",2.0,"['Y34B', 'G53V']"
1170.0,6.0,"['T41B', 'W71P', 'Y48W', 'L73O', 'S61T', 'I6E']",8.0,"['E2V', 'O5X', 'S22Y', 'D12T', 'K89U', 'X10V', 'H87J', 'J43L']",5.0,"['T41B', 'W71P', 'Y48W', 'L73O', 'S61T']",1.0,['I6E']
1171.0,8.0,"['E2V', 'O5X', 'S22Y', 'D12T', 'K89U', 'X10V', 'H87J', 'J43L']",5.0,"['M86G', 'Z56Y', 'T16H', 'U48W', 'P35I']",5.0,"['E2V', 'O5X', 'S22Y', 'D12T', 'K89U']",3.0,"['X10V', 'H87J', 'J43L']"
1172.0,5.0,"['M86G', 'Z56Y', 'T16H', 'U48W', 'P35I']",7.0,"['M82Z', 'M84U', 'K71C', 'Y99D', 'Z50O', 'U73Z', 'I1M']",6.0,"['M86G', 'Z56Y', 'T16H', 'U48W', 'P35I', 'M82Z']",0.0,[]
1173.0,6.0,"['M84U', 'K71C', 'Y99D', 'Z50O', 'U73Z', 'I1M']",7.0,"['F34W', 'O29M', 'M57R', 'F57W', 'F51I', 'Y21N', 'Y89I']",3.0,"['M84U', 'K71C', 'Y99D']",3.0,"['Z50O', 'U73Z', 'I1M']"
1174.0,7.0,"['F34W', 'O29M', 'M57R', 'F57W', 'F51I', 'Y21N', 'Y89I']",7.0,"['Y98G', 'O39O', 'I49B', 'O96S', 'Q72F', 'H62X', 'Q14A']",4.0,"['F34W', 'O29M', 'M57R', 'F57W']",3.0,"['F51I', 'Y21N', 'Y89I']"
1175.0,7.0,"['Y98G', 'O39O', 'I49B', 'O96S', 'Q72F', 'H62X', 'Q14A']",6.0,"['B70D', 'S65M', 'N78L', 'K83G', 'Q38R', 'O51Y']",5.0,"['Y98G', 'O39O', 'I49B', 'O96S', 'Q72F']",2.0,"['H62X', 'Q14A']"
1176.0,6.0,"['B70D', 'S65M', 'N78L', 'K83G', 'Q38R', 'O51Y']",7.0,"['Y70X', 'Q16C', 'K55D', 'S48T', 'N51Q', 'E54V', 'C7K']",3.0,"['B70D', 'S65M', 'N78L']",3.0,"['K83G', 'Q38R', 'O51Y']"
1177.0,7.0,"['Y70X', 'Q16C', 'K55D', 'S48T', 'N51Q', 'E54V', 'C7K']",7.0,"['Q26W', 'J58P', 'U19R', 'S40C', 'Y20T', 'S82J', 'P39I']",4.0,"['Y70X', 'Q16C', 'K55D', 'S48T']",3.0,"['N51Q', 'E54V', 'C7K']"
1178.0,7.0,"['Q26W', 'J58P', 'U19R', 'S40C', 'Y20T', 'S82J', 'P39I']",9.0,"['Z41N', 'I34G', 'R59C', 'W78L', 'C65N', 'K22Y', 'F25H', 'T44Y', 'Y11U']",5.0,"['Q26W', 'J58P', 'U19R', 'S40C', 'Y20T']",2.0,"['S82J', 'P39I']"
1179.0,9.0,"['Z41N', 'I34G', 'R59C', 'W78L', 'C65N', 'K22Y', 'F25H', 'T44Y', 'Y11U']",8.0,"['X96R', 'M42C', 'B46A', 'Q89K', 'T2M', 'B80L', 'M40Q', 'C92H']",5.0,"['Z41N', 'I34G', 'R59C', 'W78L', 'C65N']",4.0,"['K22Y', 'F25H', 'T44Y', 'Y11U']"
1180.0,8.0,"['X96R', 'M42C', 'B46A', 'Q89K', 'T2M', 'B80L', 'M40Q', 'C92H']",7.0,"['T92C', 'M73H', 'B1S', 'W74G', 'I75U', 'M11Y', 'M62Q']",6.0,"['X96R', 'M42C', 'B46A', 'Q89K', 'T2M', 'B80L']",2.0,"['M40Q', 'C92H']"
1181.0,7.0,"['T92C', 'M73H', 'B1S', 'W74G', 'I75U', 'M11Y', 'M62Q']",8.0,"['E100W', 'C100M', 'A18W', 'E15M', 'G96F', 'A25B', 'J8O', 'V29Q']",5.0,"['T92C', 'M73H', 'B1S', 'W74G', 'I75U']",2.0,"['M11Y', 'M62Q']"
1182.0,8.0,"['E100W', 'C100M', 'A18W', 'E15M', 'G96F', 'A25B', 'J8O', 'V29Q']",7.0,"['X21W', 'G43W', 'T53G', 'F79Q', 'W22V', 'U50G', 'D75E']",3.0,"['E100W', 'C100M', 'A18W']",5.0,"['E15M', 'G96F', 'A25B', 'J8O', 'V29Q']"
1183.0,7.0,"['X21W', 'G43W', 'T53G', 'F79Q', 'W22V', 'U50G', 'D75E']",6.0,"['V94L', 'X30U', 'E45X', 'A68T', 'U72Z', 'S31K']",4.0,"['X21W', 'G43W', 'T53G', 'F79Q']",3.0,"['W22V', 'U50G', 'D75E']"
1184.0,6.0,"['V94L', 'X30U', 'E45X', 'A68T', 'U72Z', 'S31K']",8.0,"['C92Z', 'C88J', 'G28X', 'P4C', 'F13I', 'Y3L', 'Z43Y', 'O78E']",5.0,"['V94L', 'X30U', 'E45X', 'A68T', 'U72Z']",1.0,['S31K']
1185.0,8.0,"['C92Z', 'C88J', 'G28X', 'P4C', 'F13I', 'Y3L', 'Z43Y', 'O78E']",7.0,"['W99G', 'L90A', 'X62R', 'A37G', 'J85J', 'Q79M', 'O29C']",3.0,"['C92Z', 'C88J', 'G28X']",5.0,"['P4C', 'F13I', 'Y3L', 'Z43Y', 'O78E']"
1186.0,7.0,"['W99G', 'L90A', 'X62R', 'A37G', 'J85J', 'Q79M', 'O29C']",6.0,"['C75H', 'G64D', 'A97H', 'H34S', 'K30Y', 'N5F']",3.0,"['W99G', 'L90A', 'X62R']",4.0,"['A37G', 'J85J', 'Q79M', 'O29C']"
1187.0,6.0,"['C75H', 'G64D', 'A97H', 'H34S', 'K30Y', 'N5F']",9.0,"['W69M', 'Q38P', 'P57Q', 'L38L', 'C61I', 'D72W', 'O26N', 'I25C', 'P7N']",5.0,"['C75H', 'G64D', 'A97H', 'H34S', 'K30Y']",1.0,['N5F']
1188.0,9.0,"['W69M', 'Q38P', 'P57Q', 'L38L', 'C61I', 'D72W', 'O26N', 'I25C', 'P7N']",7.0,"['N73H', 'W65Q', 'F76X', 'J62V', 'U21O', 'U42Y', 'H88A']",4.0,"['W69M', 'Q38P', 'P57Q', 'L38L']",5.0,"['C61I', 'D72W', 'O26N', 'I25C', 'P7N']"
1189.0,7.0,"['N73H', 'W65Q', 'F76X', 'J62V', 'U21O', 'U42Y', 'H88A']",6.0,"['W37U', 'V85H', 'P44X', 'K91Z', 'F36E', 'Q72M']",3.0,"['N73H', 'W65Q', 'F76X']",4.0,"['J62V', 'U21O', 'U42Y', 'H88A']"
1190.0,6.0,"['W37U', 'V85H', 'P44X', 'K91Z', 'F36E', 'Q72M']",7.0,"['T49R', 'E40X', 'S18M', 'R59P', 'W48K', 'D5B', 'V36X']",4.0,"['W37U', 'V85H', 'P44X', 'K91Z']",2.0,"['F36E', 'Q72M']"
1191.0,7.0,"['T49R', 'E40X', 'S18M', 'R59P', 'W48K', 'D5B', 'V36X']",6.0,"['N65X', 'U12Z', 'D94Y', 'D53E', 'R97P', 'F34T']",5.0,"['T49R', 'E40X', 'S18M', 'R59P', 'W48K']",2.0,"['D5B', 'V36X']"
1192.0,6.0,"['N65X', 'U12Z', 'D94Y', 'D53E', 'R97P', 'F34T']",6.0,"['J20J', 'N52A', 'Y11U', 'S34M', 'E58P', 'F75W']",3.0,"['N65X', 'U12Z', 'D94Y']",3.0,"['D53E', 'R97P', 'F34T']"
1193.0,6.0,"['J20J', 'N52A', 'Y11U', 'S34M', 'E58P', 'F75W']",7.0,"['K50K', 'U59E', 'A55Q', 'D19Z', 'N98E', 'Z44E', 'Y63G']",5.0,"['J20J', 'N52A', 'Y11U', 'S34M', 'E58P']",1.0,['F75W']
1194.0,7.0,"['K50K', 'U59E', 'A55Q', 'D19Z', 'N98E', 'Z44E', 'Y63G']",5.0,"['Q37S', 'O66T', 'M12H', 'X78Y', 'U31T']",4.0,"['K50K', 'U59E', 'A55Q', 'D19Z']",3.0,"['N98E', 'Z44E', 'Y63G']"
1195.0,5.0,"['Q37S', 'O66T', 'M12H', 'X78Y', 'U31T']",8.0,"['P76U', 'Z40I', 'B96F', 'W34C', 'U32F', 'B24H', 'V87D', 'K71I']",6.0,"['Q37S', 'O66T', 'M12H', 'X78Y', 'U31T', 'P76U']",0.0,[]
1196.0,7.0,"['Z40I', 'B96F', 'W34C', 'U32F', 'B24H', 'V87D', 'K71I']",6.0,"['B32D', 'H16Y', 'B20T', 'U30C', 'C56P', 'O9W']",6.0,"['Z40I', 'B96F', 'W34C', 'U32F', 'B24H', 'V87D']",1.0,['K71I']
1197.0,6.0,"['B32D', 'H16Y', 'B20T', 'U30C', 'C56P', 'O9W']",6.0,"['H83I', 'U8T', 'Q33L', 'O19Q', 'S72X', 'F25N']",4.0,"['B32D', 'H16Y', 'B20T', 'U30C']",2.0,"['C56P', 'O9W']"
1198.0,6.0,"['H83I', 'U8T', 'Q33L', 'O19Q', 'S72X', 'F25N']",8.0,"['P87N', 'O60S', 'D24S', 'H86B', 'A5U', 'C92T', 'C24P', 'N56Z']",6.0,"['H83I', 'U8T', 'Q33L', 'O19Q', 'S72X', 'F25N']",0.0,[]
1199.0,8.0,"['P87N', 'O60S', 'D24S', 'H86B', 'A5U', 'C92T', 'C24P', 'N56Z']",8.0,"['W8N', 'U70F', 'L80V', 'S1U', 'K74A', 'Q35V', 'I77J', 'G97I']",4.0,"['P87N', 'O60S', 'D24S', 'H86B']",4.0,"['A5U', 'C92T', 'C24P', 'N56Z']"
1200.0,8.0,"['W8N', 'U70F', 'L80V', 'S1U', 'K74A', 'Q35V', 'I77J', 'G97I']",6.0,"['V19U', 'N29D', 'B18U', 'M46G', 'C91H', 'F58F']",3.0,"['W8N', 'U70F', 'L80V']",5.0,"['S1U', 'K74A', 'Q35V', 'I77J', 'G97I']"
1201.0,6.0,"['V19U', 'N29D', 'B18U', 'M46G', 'C91H', 'F58F']",7.0,"['S70M', 'P11P', 'Q47W', 'S50N', 'C78I', 'U38Z', 'V53X']",3.0,"['V19U', 'N29D', 'B18U']",3.0,"['M46G', 'C91H', 'F58F']"
1202.0,7.0,"['S70M', 'P11P', 'Q47W', 'S50N', 'C78I', 'U38Z', 'V53X']",6.0,"['J37L', 'J23I', 'U62O', 'V41J', 'W74D', 'Y68Y']",6.0,"['S70M', 'P11P', 'Q47W', 'S50N', 'C78I', 'U38Z']",1.0,['V53X']
1203.0,6.0,"['J37L', 'J23I', 'U62O', 'V41J', 'W74D', 'Y68Y']",9.0,"['F44J', 'O28D', 'Q34C', 'M37A', 'X87B', 'Y97D', 'S50A', 'S13I', 'S19Z']",3.0,"['J37L', 'J23I', 'U62O']",3.0,"['V41J', 'W74D', 'Y68Y']"
1204.0,9.0,"['F44J', 'O28D', 'Q34C', 'M37A', 'X87B', 'Y97D', 'S50A', 'S13I', 'S19Z']",7.0,"['V31Q', 'T26V', 'E87K', 'X33O', 'K86O', 'S63R', 'K45K']",3.0,"['F44J', 'O28D', 'Q34C']",6.0,"['M37A', 'X87B', 'Y97D', 'S50A', 'S13I', 'S19Z']"
1205.0,7.0,"['V31Q', 'T26V', 'E87K', 'X33O', 'K86O', 'S63R', 'K45K']",7.0,"['O22Y', 'S15I', 'S64E', 'K62S', 'H40M', 'Y55W', 'R71C']",4.0,"['V31Q', 'T26V', 'E87K', 'X33O']",3.0,"['K86O', 'S63R', 'K45K']"
1206.0,7.0,"['O22Y', 'S15I', 'S64E', 'K62S', 'H40M', 'Y55W', 'R71C']",7.0,"['V71U', 'Q60I', 'F76D', 'O20D', 'A94R', 'P38B', 'D31X']",5.0,"['O22Y', 'S15I', 'S64E', 'K62S', 'H40M']",2.0,"['Y55W', 'R71C']"
1207.0,7.0,"['V71U', 'Q60I', 'F76D', 'O20D', 'A94R', 'P38B', 'D31X']",5.0,"['Z42D', 'D37M', 'C95N', 'S79U', 'V7B']",4.0,"['V71U', 'Q60I', 'F76D', 'O20D']",3.0,"['A94R', 'P38B', 'D31X']"
1208.0,5.0,"['Z42D', 'D37M', 'C95N', 'S79U', 'V7B']",8.0,"['X91B', 'D16B', 'U16E', 'F94D', 'T94V', 'E11K', 'L86Y', 'M8M']",4.0,"['Z42D', 'D37M', 'C95N', 'S79U']",1.0,['V7B']
1209.0,8.0,"['X91B', 'D16B', 'U16E', 'F94D', 'T94V', 'E11K', 'L86Y', 'M8M']",7.0,"['L47A', 'L73I', 'P83Y', 'I79I', 'A44S', 'K10V', 'S19Z']",3.0,"['X91B', 'D16B', 'U16E']",5.0,"['F94D', 'T94V', 'E11K', 'L86Y', 'M8M']"
1210.0,7.0,"['L47A', 'L73I', 'P83Y', 'I79I', 'A44S', 'K10V', 'S19Z']",7.0,"['G58I', 'L23A', 'G33V', 'P5X', 'T75W', 'L66G', 'T17S']",5.0,"['L47A', 'L73I', 'P83Y', 'I79I', 'A44S']",2.0,"['K10V', 'S19Z']"
1211.0,7.0,"['G58I', 'L23A', 'G33V', 'P5X', 'T75W', 'L66G', 'T17S']",6.0,"['Q18A', 'S94L', 'I72R', 'W39T', 'W55G', 'C8L']",6.0,"['G58I', 'L23A', 'G33V', 'P5X', 'T75W', 'L66G']",1.0,['T17S']
1212.0,6.0,"['Q18A', 'S94L', 'I72R', 'W39T', 'W55G', 'C8L']",6.0,"['U35V', 'V30C', 'Q65L', 'Y48M', 'P34T', 'K94E']",5.0,"['Q18A', 'S94L', 'I72R', 'W39T', 'W55G']",1.0,['C8L']
1213.0,6.0,"['U35V', 'V30C', 'Q65L', 'Y48M', 'P34T', 'K94E']",7.0,"['W81I', 'U54L', 'E53O', 'O67C', 'J96N', 'Y95D', 'R95E']",4.0,"['U35V', 'V30C', 'Q65L', 'Y48M']",2.0,"['P34T', 'K94E']"
1214.0,7.0,"['W81I', 'U54L', 'E53O', 'O67C', 'J96N', 'Y95D', 'R95E']",7.0,"['W1F', 'G44V', 'G50N', 'P55X', 'B41O', 'S65X', 'U2I']",6.0,"['W81I', 'U54L', 'E53O', 'O67C', 'J96N', 'Y95D']",1.0,['R95E']
1215.0,7.0,"['W1F', 'G44V', 'G50N', 'P55X', 'B41O', 'S65X', 'U2I']",6.0,"['O53I', 'N44B', 'G56Y', 'C85L', 'L76G', 'K50T']",4.0,"['W1F', 'G44V', 'G50N', 'P55X']",3.0,"['B41O', 'S65X', 'U2I']"
1216.0,6.0,"['O53I', 'N44B', 'G56Y', 'C85L', 'L76G', 'K50T']",6.0,"['H98Y', 'N77X', 'B58E', 'A82X', 'X69Z', 'X58E']",4.0,"['O53I', 'N44B', 'G56Y', 'C85L']",2.0,"['L76G', 'K50T']"
1217.0,6.0,"['H98Y', 'N77X', 'B58E', 'A82X', 'X69Z', 'X58E']",6.0,"['L50E', 'D13M', 'R72J', 'G98I', 'F37P', 'U77Z']",4.0,"['H98Y', 'N77X', 'B58E', 'A82X']",2.0,"['X69Z', 'X58E']"
1218.0,6.0,"['L50E', 'D13M', 'R72J', 'G98I', 'F37P', 'U77Z']",5.0,"['J55J', 'I31G', 'A47Z', 'B35E', 'P98T']",3.0,"['L50E', 'D13M', 'R72J']",3.0,"['G98I', 'F37P', 'U77Z']"
1219.0,5.0,"['J55J', 'I31G', 'A47Z', 'B35E', 'P98T']",6.0,"['M67I', 'K99I', 'T3R', 'K76B', 'N52G', 'M71Z']",6.0,"['J55J', 'I31G', 'A47Z', 'B35E', 'P98T', 'M67I']",0.0,[]
1220.0,5.0,"['K99I', 'T3R', 'K76B', 'N52G', 'M71Z']",8.0,"['E4M', 'I91V', 'Y26D', 'L83F', 'E80W', 'L10C', 'F75V', 'Y54J']",5.0,"['K99I', 'T3R', 'K76B', 'N52G', 'M71Z']",0.0,[]
1221.0,8.0,"['E4M', 'I91V', 'Y26D', 'L83F', 'E80W', 'L10C', 'F75V', 'Y54J']",7.0,"['R66Q', 'J60H', 'A20F', 'B30M', 'C35C', 'O45X', 'I85U']",6.0,"['E4M', 'I91V', 'Y26D', 'L83F', 'E80W', 'L10C']",2.0,"['F75V', 'Y54J']"
1222.0,7.0,"['R66Q', 'J60H', 'A20F', 'B30M', 'C35C', 'O45X', 'I85U']",7.0,"['Y21C', 'U53C', 'H47E', 'R52V', 'Z85O', 'K95B', 'Z43E']",5.0,"['R66Q', 'J60H', 'A20F', 'B30M', 'C35C']",2.0,"['O45X', 'I85U']"
1223.0,7.0,"['Y21C', 'U53C', 'H47E', 'R52V', 'Z85O', 'K95B', 'Z43E']",7.0,"['E74K', 'L54D', 'V94N', 'I74T', 'Z87K', 'P23Q', 'P12D']",5.0,"['Y21C', 'U53C', 'H47E', 'R52V', 'Z85O']",2.0,"['K95B', 'Z43E']"
1224.0,7.0,"['E74K', 'L54D', 'V94N', 'I74T', 'Z87K', 'P23Q', 'P12D']",7.0,"['X58J', 'D56V', 'J64E', 'K81W', 'N46U', 'S79O', 'S72D']",6.0,"['E74K', 'L54D', 'V94N', 'I74T', 'Z87K', 'P23Q']",1.0,['P12D']
1225.0,7.0,"['X58J', 'D56V', 'J64E', 'K81W', 'N46U', 'S79O', 'S72D']",7.0,"['D19H', 'U85X', 'A17I', 'J54R', 'T98B', 'V6N', 'S3O']",5.0,"['X58J', 'D56V', 'J64E', 'K81W', 'N46U']",2.0,"['S79O', 'S72D']"
1226.0,7.0,"['D19H', 'U85X', 'A17I', 'J54R', 'T98B', 'V6N', 'S3O']",6.0,"['L93S', 'T67C', 'S42Q', 'E44P', 'E93G', 'Y67Z']",6.0,"['D19H', 'U85X', 'A17I', 'J54R', 'T98B', 'V6N']",1.0,['S3O']
1227.0,6.0,"['L93S', 'T67C', 'S42Q', 'E44P', 'E93G', 'Y67Z']",7.0,"['K85Q', 'G8Q', 'G75O', 'W69M', 'S54Z', 'B91K', 'L44T']",6.0,"['L93S', 'T67C', 'S42Q', 'E44P', 'E93G', 'Y67Z']",0.0,[]
1228.0,7.0,"['K85Q', 'G8Q', 'G75O', 'W69M', 'S54Z', 'B91K', 'L44T']",7.0,"['Y55S', 'U36P', 'A63E', 'A78G', 'K49X', 'T33R', 'P99M']",4.0,"['K85Q', 'G8Q', 'G75O', 'W69M']",3.0,"['S54Z', 'B91K', 'L44T']"
