Semana,Longitud cola,Cola,Arribos,Autos,Atenciones,Atendidos,Despachos,Despachados
754.0,8.0,"['P79D', 'F43Y', 'X35C', 'E94A', 'U58S', 'Z54F', 'Q83R', 'Y24F']",6.0,"['Y28W', 'I48O', 'U20S', 'T31Y', 'N83D', 'U31M']",6.0,"['P79D', 'F43Y', 'X35C', 'E94A', 'U58S', 'Z54F']",2.0,"['Q83R', 'Y24F']"
755.0,6.0,"['Y28W', 'I48O', 'U20S', 'T31Y', 'N83D', 'U31M']",6.0,"['Y86Z', 'T57Q', 'L64E', 'U43Z', 'U62D', 'N82C']",4.0,"['Y28W', 'I48O', 'U20S', 'T31Y']",2.0,"['N83D', 'U31M']"
756.0,6.0,"['Y86Z', 'T57Q', 'L64E', 'U43Z', 'U62D', 'N82C']",8.0,"['L75P', 'K81U', 'E10X', 'F13H', 'S17Z', 'O74T', 'V49E', 'P81X']",6.0,"['Y86Z', 'T57Q', 'L64E', 'U43Z', 'U62D', 'N82C']",0.0,[]
757.0,8.0,"['L75P', 'K81U', 'E10X', 'F13H', 'S17Z', 'O74T', 'V49E', 'P81X']",9.0,"['Q41X', 'C12C', 'V83C', 'P19F', 'S59Y', 'F71B', 'Z76R', 'T83O', 'F58P']",6.0,"['L75P', 'K81U', 'E10X', 'F13H', 'S17Z', 'O74T']",2.0,"['V49E', 'P81X']"
758.0,9.0,"['Q41X', 'C12C', 'V83C', 'P19F', 'S59Y', 'F71B', 'Z76R', 'T83O', 'F58P']",9.0,"['I50Q', 'K60H', 'Q8C', 'O5Y', 'I56I', 'X75C', 'M90C', 'P5R', 'Q87K']",3.0,"['Q41X', 'C12C', 'V83C']",6.0,"['P19F', 'S59Y', 'F71B', 'Z76R', 'T83O', 'F58P']"
759.0,9.0,"['I50Q', 'K60H', 'Q8C', 'O5Y', 'I56I', 'X75C', 'M90C', 'P5R', 'Q87K']",7.0,"['V38R', 'N95Q', 'B11G', 'Q62J', 'E72P', 'F69W', 'V99V']",5.0,"['I50Q', 'K60H', 'Q8C', 'O5Y', 'I56I']",4.0,"['X75C', 'M90C', 'P5R', 'Q87K']"
760.0,7.0,"['V38R', 'N95Q', 'B11G', 'Q62J', 'E72P', 'F69W', 'V99V']",6.0,"['C24L', 'W40K', 'J5O', 'X50R', 'M47R', 'O50Z']",5.0,"['V38R', 'N95Q', 'B11G', 'Q62J', 'E72P']",2.0,"['F69W', 'V99V']"
761.0,6.0,"['C24L', 'W40K', 'J5O', 'X50R', 'M47R', 'O50Z']",8.0,"['R20C', 'F62H', 'O1A', 'I42J', 'Z50R', 'M3J', 'N28X', 'N51A']",5.0,"['C24L', 'W40K', 'J5O', 'X50R', 'M47R']",1.0,['O50Z']
762.0,8.0,"['R20C', 'F62H', 'O1A', 'I42J', 'Z50R', 'M3J', 'N28X', 'N51A']",8.0,"['S98J', 'T11M', 'Q5Y', 'Q5T', 'Y6H', 'L59T', 'Z15A', 'Q96J']",3.0,"['R20C', 'F62H', 'O1A']",5.0,"['I42J', 'Z50R', 'M3J', 'N28X', 'N51A']"
763.0,8.0,"['S98J', 'T11M', 'Q5Y', 'Q5T', 'Y6H', 'L59T', 'Z15A', 'Q96J']",7.0,"['O92G', 'I74D', 'O73J', 'U25B', 'T80X', 'J46G', 'B74Y']",6.0,"['S98J', 'T11M', 'Q5Y', 'Q5T', 'Y6H', 'L59T']",2.0,"['Z15A', 'Q96J']"
764.0,7.0,"['O92G', 'I74D', 'O73J', 'U25B', 'T80X', 'J46G', 'B74Y']",6.0,"['S6N', 'R41X', 'W61J', 'C80T', 'H75B', 'J26Q']",5.0,"['O92G', 'I74D', 'O73J', 'U25B', 'T80X']",2.0,"['J46G', 'B74Y']"
765.0,6.0,"['S6N', 'R41X', 'W61J', 'C80T', 'H75B', 'J26Q']",8.0,"['Z3K', 'H81Y', 'N72I', 'P81I', 'H15O', 'B80W', 'C65P', 'H2C']",4.0,"['S6N', 'R41X', 'W61J', 'C80T']",2.0,"['H75B', 'J26Q']"
766.0,8.0,"['Z3K', 'H81Y', 'N72I', 'P81I', 'H15O', 'B80W', 'C65P', 'H2C']",5.0,"['A1C', 'J40Z', 'D92C', 'E31D', 'K80S']",5.0,"['Z3K', 'H81Y', 'N72I', 'P81I', 'H15O']",3.0,"['B80W', 'C65P', 'H2C']"
767.0,5.0,"['A1C', 'J40Z', 'D92C', 'E31D', 'K80S']",9.0,"['X34R', 'G38N', 'V34I', 'Q91Z', 'D28K', 'Y10R', 'W77V', 'A28K', 'A69B']",3.0,"['A1C', 'J40Z', 'D92C']",2.0,"['E31D', 'K80S']"
768.0,9.0,"['X34R', 'G38N', 'V34I', 'Q91Z', 'D28K', 'Y10R', 'W77V', 'A28K', 'A69B']",5.0,"['A4Y', 'A33J', 'H90A', 'T80U', 'J12L']",5.0,"['X34R', 'G38N', 'V34I', 'Q91Z', 'D28K']",4.0,"['Y10R', 'W77V', 'A28K', 'A69B']"
769.0,5.0,"['A4Y', 'A33J', 'H90A', 'T80U', 'J12L']",6.0,"['Z3R', 'H55F', 'X55M', 'G77V', 'R89I', 'L86S']",4.0,"['A4Y', 'A33J', 'H90A', 'T80U']",1.0,['J12L']
770.0,6.0,"['Z3R', 'H55F', 'X55M', 'G77V', 'R89I', 'L86S']",7.0,"['L48Z', 'Q47N', 'B46V', 'B34M', 'B44E', 'D81O', 'F73N']",6.0,"['Z3R', 'H55F', 'X55M', 'G77V', 'R89I', 'L86S']",0.0,[]
771.0,7.0,"['L48Z', 'Q47N', 'B46V', 'B34M', 'B44E', 'D81O', 'F73N']",7.0,"['B49S', 'S59L', 'B65K', 'L9G', 'Y83W', 'O45G', 'R34N']",4.0,"['L48Z', 'Q47N', 'B46V', 'B34M']",3.0,"['B44E', 'D81O', 'F73N']"
772.0,7.0,"['B49S', 'S59L', 'B65K', 'L9G', 'Y83W', 'O45G', 'R34N']",6.0,"['U73R', 'B1B', 'K2O', 'I79U', 'T83P', 'N31L']",3.0,"['B49S', 'S59L', 'B65K']",4.0,"['L9G', 'Y83W', 'O45G', 'R34N']"
773.0,6.0,"['U73R', 'B1B', 'K2O', 'I79U', 'T83P', 'N31L']",5.0,"['S99F', 'A89C', 'L20Y', 'C72F', 'J90K']",6.0,"['U73R', 'B1B', 'K2O', 'I79U', 'T83P', 'N31L']",0.0,[]
774.0,5.0,"['S99F', 'A89C', 'L20Y', 'C72F', 'J90K']",9.0,"['D47C', 'V6V', 'A3I', 'N92H', 'B85B', 'S94C', 'A68F', 'E69Q', 'B52I']",4.0,"['S99F', 'A89C', 'L20Y', 'C72F']",1.0,['J90K']
775.0,9.0,"['D47C', 'V6V', 'A3I', 'N92H', 'B85B', 'S94C', 'A68F', 'E69Q', 'B52I']",6.0,"['N19V', 'R25U', 'C57Q', 'H36U', 'C13E', 'R68W']",5.0,"['D47C', 'V6V', 'A3I', 'N92H', 'B85B']",4.0,"['S94C', 'A68F', 'E69Q', 'B52I']"
776.0,6.0,"['N19V', 'R25U', 'C57Q', 'H36U', 'C13E', 'R68W']",6.0,"['Z66B', 'V76K', 'G7N', 'R94N', 'I66W', 'T3R']",4.0,"['N19V', 'R25U', 'C57Q', 'H36U']",2.0,"['C13E', 'R68W']"
777.0,6.0,"['Z66B', 'V76K', 'G7N', 'R94N', 'I66W', 'T3R']",7.0,"['G29E', 'H73G', 'L25Z', 'Q93B', 'J86C', 'F10A', 'E31H']",4.0,"['Z66B', 'V76K', 'G7N', 'R94N']",2.0,"['I66W', 'T3R']"
778.0,7.0,"['G29E', 'H73G', 'L25Z', 'Q93B', 'J86C', 'F10A', 'E31H']",7.0,"['T25D', 'V31W', 'X23W', 'J7Q', 'H76U', 'Z50W', 'E43O']",6.0,"['G29E', 'H73G', 'L25Z', 'Q93B', 'J86C', 'F10A']",1.0,['E31H']
779.0,7.0,"['T25D', 'V31W', 'X23W', 'J7Q', 'H76U', 'Z50W', 'E43O']",5.0,"['O73K', 'H80C', 'Y16M', 'A20D', 'Y34R']",5.0,"['T25D', 'V31W', 'X23W', 'J7Q', 'H76U']",2.0,"['Z50W', 'E43O']"
780.0,5.0,"['O73K', 'H80C', 'Y16M', 'A20D', 'Y34R']",7.0,"['S79X', 'Z24Q', 'L94G', 'K21A', 'D92Y', 'C80K', 'P34M']",4.0,"['O73K', 'H80C', 'Y16M', 'A20D']",1.0,['Y34R']
781.0,7.0,"['S79X', 'Z24Q', 'L94G', 'K21A', 'D92Y', 'C80K', 'P34M']",7.0,"['J23T', 'M93K', 'D48P', 'D18A', 'B57N', 'P32G', 'S83G']",5.0,"['S79X', 'Z24Q', 'L94G', 'K21A', 'D92Y']",2.0,"['C80K', 'P34M']"
782.0,7.0,"['J23T', 'M93K', 'D48P', 'D18A', 'B57N', 'P32G', 'S83G']",5.0,"['C44B', 'V52L', 'H30R', 'A18Y', 'P28P']",4.0,"['J23T', 'M93K', 'D48P', 'D18A']",3.0,"['B57N', 'P32G', 'S83G']"
783.0,5.0,"['C44B', 'V52L', 'H30R', 'A18Y', 'P28P']",7.0,"['V8J', 'A8E', 'X29L', 'I31I', 'V83O', 'L3X', 'L70F']",4.0,"['C44B', 'V52L', 'H30R', 'A18Y']",1.0,['P28P']
784.0,7.0,"['V8J', 'A8E', 'X29L', 'I31I', 'V83O', 'L3X', 'L70F']",7.0,"['Y68K', 'B80V', 'F48H', 'D10V', 'H45G', 'R14G', 'F88Q']",6.0,"['V8J', 'A8E', 'X29L', 'I31I', 'V83O', 'L3X']",1.0,['L70F']
785.0,7.0,"['Y68K', 'B80V', 'F48H', 'D10V', 'H45G', 'R14G', 'F88Q']",7.0,"['N32K', 'M62T', 'B24K', 'P10X', 'R75F', 'G50P', 'M88R']",3.0,"['Y68K', 'B80V', 'F48H']",4.0,"['D10V', 'H45G', 'R14G', 'F88Q']"
786.0,7.0,"['N32K', 'M62T', 'B24K', 'P10X', 'R75F', 'G50P', 'M88R']",5.0,"['U19E', 'T41G', 'O50D', 'O3W', 'B1W']",3.0,"['N32K', 'M62T', 'B24K']",4.0,"['P10X', 'R75F', 'G50P', 'M88R']"
787.0,5.0,"['U19E', 'T41G', 'O50D', 'O3W', 'B1W']",9.0,"['I87F', 'O27E', 'W2B', 'Y65U', 'B58R', 'J29D', 'R62M', 'A13H', 'P97D']",4.0,"['U19E', 'T41G', 'O50D', 'O3W']",1.0,['B1W']
788.0,9.0,"['I87F', 'O27E', 'W2B', 'Y65U', 'B58R', 'J29D', 'R62M', 'A13H', 'P97D']",7.0,"['F26K', 'E17U', 'L54T', 'D95W', 'X26I', 'T87V', 'D75C']",5.0,"['I87F', 'O27E', 'W2B', 'Y65U', 'B58R']",4.0,"['J29D', 'R62M', 'A13H', 'P97D']"
789.0,7.0,"['F26K', 'E17U', 'L54T', 'D95W', 'X26I', 'T87V', 'D75C']",6.0,"['W96Z', 'Y61R', 'G51B', 'X66P', 'Q41A', 'X2F']",5.0,"['F26K', 'E17U', 'L54T', 'D95W', 'X26I']",2.0,"['T87V', 'D75C']"
790.0,6.0,"['W96Z', 'Y61R', 'G51B', 'X66P', 'Q41A', 'X2F']",5.0,"['A71D', 'K70T', 'U18A', 'O91L', 'I84N']",3.0,"['W96Z', 'Y61R', 'G51B']",3.0,"['X66P', 'Q41A', 'X2F']"
791.0,5.0,"['A71D', 'K70T', 'U18A', 'O91L', 'I84N']",8.0,"['K51Y', 'U90W', 'P45D', 'Y52H', 'K25G', 'H78O', 'V58Y', 'F42L']",5.0,"['A71D', 'K70T', 'U18A', 'O91L', 'I84N']",0.0,[]
792.0,8.0,"['K51Y', 'U90W', 'P45D', 'Y52H', 'K25G', 'H78O', 'V58Y', 'F42L']",7.0,"['G38Y', 'I56K', 'N48M', 'N62Q', 'Q34L', 'X65Y', 'Y89X']",6.0,"['K51Y', 'U90W', 'P45D', 'Y52H', 'K25G', 'H78O']",2.0,"['V58Y', 'F42L']"
793.0,7.0,"['G38Y', 'I56K', 'N48M', 'N62Q', 'Q34L', 'X65Y', 'Y89X']",9.0,"['Z58F', 'H39J', 'I35X', 'F11Z', 'Q50M', 'V64Z', 'Y46W', 'X92L', 'X30I']",3.0,"['G38Y', 'I56K', 'N48M']",4.0,"['N62Q', 'Q34L', 'X65Y', 'Y89X']"
794.0,9.0,"['Z58F', 'H39J', 'I35X', 'F11Z', 'Q50M', 'V64Z', 'Y46W', 'X92L', 'X30I']",9.0,"['C90Z', 'V22G', 'L68L', 'W64J', 'L48O', 'Y87E', 'D17F', 'I83A', 'D66D']",3.0,"['Z58F', 'H39J', 'I35X']",6.0,"['F11Z', 'Q50M', 'V64Z', 'Y46W', 'X92L', 'X30I']"
795.0,9.0,"['C90Z', 'V22G', 'L68L', 'W64J', 'L48O', 'Y87E', 'D17F', 'I83A', 'D66D']",6.0,"['L34M', 'U95I', 'Q3R', 'Y78K', 'H11X', 'P96H']",6.0,"['C90Z', 'V22G', 'L68L', 'W64J', 'L48O', 'Y87E']",3.0,"['D17F', 'I83A', 'D66D']"
796.0,6.0,"['L34M', 'U95I', 'Q3R', 'Y78K', 'H11X', 'P96H']",7.0,"['R49Y', 'F19C', 'S29E', 'M93Q', 'Q5F', 'B22K', 'F54M']",5.0,"['L34M', 'U95I', 'Q3R', 'Y78K', 'H11X']",1.0,['P96H']
797.0,7.0,"['R49Y', 'F19C', 'S29E', 'M93Q', 'Q5F', 'B22K', 'F54M']",9.0,"['G83R', 'E90Q', 'Y82K', 'W28P', 'O56G', 'V67C', 'R76F', 'M77F', 'Y8X']",3.0,"['R49Y', 'F19C', 'S29E']",4.0,"['M93Q', 'Q5F', 'B22K', 'F54M']"
798.0,9.0,"['G83R', 'E90Q', 'Y82K', 'W28P', 'O56G', 'V67C', 'R76F', 'M77F', 'Y8X']",7.0,"['O45S', 'C10U', 'K81C', 'Q20I', 'Q95F', 'N65O', 'L13W']",6.0,"['G83R', 'E90Q', 'Y82K', 'W28P', 'O56G', 'V67C']",3.0,"['R76F', 'M77F', 'Y8X']"
799.0,7.0,"['O45S', 'C10U', 'K81C', 'Q20I', 'Q95F', 'N65O', 'L13W']",7.0,"['E22S', 'P100Z', 'Q56N', 'B86V', 'X73R', 'G86B', 'U19K']",3.0,"['O45S', 'C10U', 'K81C']",4.0,"['Q20I', 'Q95F', 'N65O', 'L13W']"
800.0,7.0,"['E22S', 'P100Z', 'Q56N', 'B86V', 'X73R', 'G86B', 'U19K']",7.0,"['G24W', 'O31M', 'P16S', 'Q49I', 'F98P', 'F21O', 'P80P']",4.0,"['E22S', 'P100Z', 'Q56N', 'B86V']",3.0,"['X73R', 'G86B', 'U19K']"
801.0,7.0,"['G24W', 'O31M', 'P16S', 'Q49I', 'F98P', 'F21O', 'P80P']",8.0,"['S11C', 'L41X', 'S54W', 'X92I', 'M85S', 'C14G', 'V5D', 'U95N']",5.0,"['G24W', 'O31M', 'P16S', 'Q49I', 'F98P']",2.0,"['F21O', 'P80P']"
802.0,8.0,"['S11C', 'L41X', 'S54W', 'X92I', 'M85S', 'C14G', 'V5D', 'U95N']",8.0,"['S86C', 'U6N', 'R70Z', 'Q12A', 'N98L', 'F12R', 'N43W', 'J86B']",5.0,"['S11C', 'L41X', 'S54W', 'X92I', 'M85S']",3.0,"['C14G', 'V5D', 'U95N']"
803.0,8.0,"['S86C', 'U6N', 'R70Z', 'Q12A', 'N98L', 'F12R', 'N43W', 'J86B']",9.0,"['T90V', 'Q63G', 'I60P', 'V38L', 'X73G', 'B53C', 'S77Z', 'Q40F', 'O69W']",6.0,"['S86C', 'U6N', 'R70Z', 'Q12A', 'N98L', 'F12R']",2.0,"['N43W', 'J86B']"
804.0,9.0,"['T90V', 'Q63G', 'I60P', 'V38L', 'X73G', 'B53C', 'S77Z', 'Q40F', 'O69W']",7.0,"['C54I', 'I24W', 'N99J', 'F70N', 'J33K', 'S88R', 'T95O']",4.0,"['T90V', 'Q63G', 'I60P', 'V38L']",5.0,"['X73G', 'B53C', 'S77Z', 'Q40F', 'O69W']"
805.0,7.0,"['C54I', 'I24W', 'N99J', 'F70N', 'J33K', 'S88R', 'T95O']",8.0,"['J12L', 'D26B', 'J78Q', 'V73B', 'X48W', 'U66Y', 'K42T', 'I91T']",5.0,"['C54I', 'I24W', 'N99J', 'F70N', 'J33K']",2.0,"['S88R', 'T95O']"
806.0,8.0,"['J12L', 'D26B', 'J78Q', 'V73B', 'X48W', 'U66Y', 'K42T', 'I91T']",7.0,"['V21S', 'F97H', 'R43J', 'H12W', 'D58X', 'Y34G', 'X77N']",4.0,"['J12L', 'D26B', 'J78Q', 'V73B']",4.0,"['X48W', 'U66Y', 'K42T', 'I91T']"
807.0,7.0,"['V21S', 'F97H', 'R43J', 'H12W', 'D58X', 'Y34G', 'X77N']",7.0,"['Y14E', 'P65Y', 'B95I', 'C60Y', 'F23V', 'O10D', 'J77A']",4.0,"['V21S', 'F97H', 'R43J', 'H12W']",3.0,"['D58X', 'Y34G', 'X77N']"
808.0,7.0,"['Y14E', 'P65Y', 'B95I', 'C60Y', 'F23V', 'O10D', 'J77A']",8.0,"['P29X', 'W60J', 'L3S', 'J84F', 'N21I', 'F15H', 'Y56J', 'Q71P']",4.0,"['Y14E', 'P65Y', 'B95I', 'C60Y']",3.0,"['F23V', 'O10D', 'J77A']"
809.0,8.0,"['P29X', 'W60J', 'L3S', 'J84F', 'N21I', 'F15H', 'Y56J', 'Q71P']",5.0,"['V5I', 'B7E', 'O52I', 'G83P', 'D71D']",3.0,"['P29X', 'W60J', 'L3S']",5.0,"['J84F', 'N21I', 'F15H', 'Y56J', 'Q71P']"
810.0,5.0,"['V5I', 'B7E', 'O52I', 'G83P', 'D71D']",7.0,"['Z64P', 'P23L', 'Q96X', 'N49T', 'B10C', 'K59I', 'I66R']",4.0,"['V5I', 'B7E', 'O52I', 'G83P']",1.0,['D71D']
811.0,7.0,"['Z64P', 'P23L', 'Q96X', 'N49T', 'B10C', 'K59I', 'I66R']",8.0,"['M1E', 'T11H', 'E33M', 'V27V', 'A21M', 'V1M', 'Q95I', 'R49C']",4.0,"['Z64P', 'P23L', 'Q96X', 'N49T']",3.0,"['B10C', 'K59I', 'I66R']"
812.0,8.0,"['M1E', 'T11H', 'E33M', 'V27V', 'A21M', 'V1M', 'Q95I', 'R49C']",7.0,"['L23S', 'N5X', 'B56M', 'J31G', 'S28A', 'A43X', 'P28Q']",4.0,"['M1E', 'T11H', 'E33M', 'V27V']",4.0,"['A21M', 'V1M', 'Q95I', 'R49C']"
813.0,7.0,"['L23S', 'N5X', 'B56M', 'J31G', 'S28A', 'A43X', 'P28Q']",6.0,"['X89P', 'E5O', 'N5U', 'C22N', 'L70J', 'Q67Z']",3.0,"['L23S', 'N5X', 'B56M']",4.0,"['J31G', 'S28A', 'A43X', 'P28Q']"
814.0,6.0,"['X89P', 'E5O', 'N5U', 'C22N', 'L70J', 'Q67Z']",7.0,"['A88G', 'X97X', 'M8Q', 'Q69H', 'R10A', 'F67C', 'W100H']",6.0,"['X89P', 'E5O', 'N5U', 'C22N', 'L70J', 'Q67Z']",0.0,[]
815.0,7.0,"['A88G', 'X97X', 'M8Q', 'Q69H', 'R10A', 'F67C', 'W100H']",7.0,"['P31Z', 'H31U', 'W77P', 'T25E', 'S46V', 'Y4A', 'B20Z']",5.0,"['A88G', 'X97X', 'M8Q', 'Q69H', 'R10A']",2.0,"['F67C', 'W100H']"
816.0,7.0,"['P31Z', 'H31U', 'W77P', 'T25E', 'S46V', 'Y4A', 'B20Z']",9.0,"['X60B', 'O48V', 'Z57G', 'M74U', 'O13J', 'A75F', 'M9Z', 'U24K', 'H7H']",4.0,"['P31Z', 'H31U', 'W77P', 'T25E']",3.0,"['S46V', 'Y4A', 'B20Z']"
817.0,9.0,"['X60B', 'O48V', 'Z57G', 'M74U', 'O13J', 'A75F', 'M9Z', 'U24K', 'H7H']",6.0,"['F71R', 'Q46X', 'V73U', 'A19R', 'B7X', 'G50A']",3.0,"['X60B', 'O48V', 'Z57G']",6.0,"['M74U', 'O13J', 'A75F', 'M9Z', 'U24K', 'H7H']"
818.0,6.0,"['F71R', 'Q46X', 'V73U', 'A19R', 'B7X', 'G50A']",6.0,"['V88Q', 'C29J', 'A82H', 'Y77C', 'L70H', 'I35R']",4.0,"['F71R', 'Q46X', 'V73U', 'A19R']",2.0,"['B7X', 'G50A']"
819.0,6.0,"['V88Q', 'C29J', 'A82H', 'Y77C', 'L70H', 'I35R']",5.0,"['C57T', 'G56V', 'S3X', 'O44Q', 'V86N']",5.0,"['V88Q', 'C29J', 'A82H', 'Y77C', 'L70H']",1.0,['I35R']
820.0,5.0,"['C57T', 'G56V', 'S3X', 'O44Q', 'V86N']",6.0,"['N75A', 'S76O', 'X25I', 'V47P', 'X24O', 'U33B']",3.0,"['C57T', 'G56V', 'S3X']",2.0,"['O44Q', 'V86N']"
821.0,6.0,"['N75A', 'S76O', 'X25I', 'V47P', 'X24O', 'U33B']",6.0,"['D93S', 'B28U', 'X79V', 'G37U', 'I84Y', 'V45X']",6.0,"['N75A', 'S76O', 'X25I', 'V47P', 'X24O', 'U33B']",0.0,[]
822.0,6.0,"['D93S', 'B28U', 'X79V', 'G37U', 'I84Y', 'V45X']",9.0,"['M83X', 'C29N', 'C54M', 'C80P', 'D98G', 'T13K', 'O82G', 'G19J', 'J17V']",4.0,"['D93S', 'B28U', 'X79V', 'G37U']",2.0,"['I84Y', 'V45X']"
823.0,9.0,"['M83X', 'C29N', 'C54M', 'C80P', 'D98G', 'T13K', 'O82G', 'G19J', 'J17V']",7.0,"['F76W', 'P13M', 'S74E', 'Y32A', 'D75G', 'W28N', 'V30N']",4.0,"['M83X', 'C29N', 'C54M', 'C80P']",5.0,"['D98G', 'T13K', 'O82G', 'G19J', 'J17V']"
824.0,7.0,"['F76W', 'P13M', 'S74E', 'Y32A', 'D75G', 'W28N', 'V30N']",9.0,"['I6F', 'V74F', 'W98U', 'U78X', 'S5L', 'M100N', 'Z55Y', 'G64C', 'T54Q']",3.0,"['F76W', 'P13M', 'S74E']",4.0,"['Y32A', 'D75G', 'W28N', 'V30N']"
825.0,9.0,"['I6F', 'V74F', 'W98U', 'U78X', 'S5L', 'M100N', 'Z55Y', 'G64C', 'T54Q']",8.0,"['A88H', 'G73B', 'A89C', 'H70W', 'A63O', 'X60K', 'O24R', 'L8Y']",3.0,"['I6F', 'V74F', 'W98U']",6.0,"['U78X', 'S5L', 'M100N', 'Z55Y', 'G64C', 'T54Q']"
826.0,8.0,"['A88H', 'G73B', 'A89C', 'H70W', 'A63O', 'X60K', 'O24R', 'L8Y']",5.0,"['X36C', 'B8O', 'U45O', 'S65E', 'U94N']",6.0,"['A88H', 'G73B', 'A89C', 'H70W', 'A63O', 'X60K']",2.0,"['O24R', 'L8Y']"
827.0,5.0,"['X36C', 'B8O', 'U45O', 'S65E', 'U94N']",6.0,"['I16Y', 'L80V', 'F71S', 'H99R', 'F31T', 'C53F']",3.0,"['X36C', 'B8O', 'U45O']",2.0,"['S65E', 'U94N']"
828.0,6.0,"['I16Y', 'L80V', 'F71S', 'H99R', 'F31T', 'C53F']",9.0,"['A56C', 'Y76Z', 'T8M', 'Y78C', 'O68D', 'K50E', 'L76J', 'Z29K', 'G78D']",5.0,"['I16Y', 'L80V', 'F71S', 'H99R', 'F31T']",1.0,['C53F']
829.0,9.0,"['A56C', 'Y76Z', 'T8M', 'Y78C', 'O68D', 'K50E', 'L76J', 'Z29K', 'G78D']",7.0,"['I12F', 'D20A', 'Y80A', 'T54I', 'T72W', 'U87K', 'O62V']",5.0,"['A56C', 'Y76Z', 'T8M', 'Y78C', 'O68D']",4.0,"['K50E', 'L76J', 'Z29K', 'G78D']"
830.0,7.0,"['I12F', 'D20A', 'Y80A', 'T54I', 'T72W', 'U87K', 'O62V']",7.0,"['T50H', 'F15U', 'B57A', 'S90L', 'H24B', 'C85O', 'L77V']",4.0,"['I12F', 'D20A', 'Y80A', 'T54I']",3.0,"['T72W', 'U87K', 'O62V']"
831.0,7.0,"['T50H', 'F15U', 'B57A', 'S90L', 'H24B', 'C85O', 'L77V']",7.0,"['R51L', 'P74M', 'M82K', 'E32A', 'M45H', 'Q26T', 'L20J']",3.0,"['T50H', 'F15U', 'B57A']",4.0,"['S90L', 'H24B', 'C85O', 'L77V']"
832.0,7.0,"['R51L', 'P74M', 'M82K', 'E32A', 'M45H', 'Q26T', 'L20J']",9.0,"['O90A', 'Y23P', 'A26K', 'K87B', 'N73O', 'U9T', 'R9W', 'J78Q', 'G46O']",4.0,"['R51L', 'P74M', 'M82K', 'E32A']",3.0,"['M45H', 'Q26T', 'L20J']"
833.0,9.0,"['O90A', 'Y23P', 'A26K', 'K87B', 'N73O', 'U9T', 'R9W', 'J78Q', 'G46O']",8.0,"['U55Y', 'J52S', 'H37A', 'M67N', 'B41V', 'L34V', 'H21I', 'G39H']",5.0,"['O90A', 'Y23P', 'A26K', 'K87B', 'N73O']",4.0,"['U9T', 'R9W', 'J78Q', 'G46O']"
834.0,8.0,"['U55Y', 'J52S', 'H37A', 'M67N', 'B41V', 'L34V', 'H21I', 'G39H']",6.0,"['X4L', 'X14C', 'Y44W', 'H34T', 'T39N', 'R49U']",3.0,"['U55Y', 'J52S', 'H37A']",5.0,"['M67N', 'B41V', 'L34V', 'H21I', 'G39H']"
835.0,6.0,"['X4L', 'X14C', 'Y44W', 'H34T', 'T39N', 'R49U']",5.0,"['Q37P', 'C69M', 'N27Z', 'D41R', 'E35Z']",3.0,"['X4L', 'X14C', 'Y44W']",3.0,"['H34T', 'T39N', 'R49U']"
836.0,5.0,"['Q37P', 'C69M', 'N27Z', 'D41R', 'E35Z']",7.0,"['E32Q', 'S80Q', 'Z12F', 'F74F', 'O63I', 'G72P', 'S63R']",4.0,"['Q37P', 'C69M', 'N27Z', 'D41R']",1.0,['E35Z']
837.0,7.0,"['E32Q', 'S80Q', 'Z12F', 'F74F', 'O63I', 'G72P', 'S63R']",9.0,"['I24M', 'S7K', 'M58M', 'G23X', 'S64P', 'T94F', 'O72W', 'P83Z', 'L75Q']",3.0,"['E32Q', 'S80Q', 'Z12F']",4.0,"['F74F', 'O63I', 'G72P', 'S63R']"
838.0,9.0,"['I24M', 'S7K', 'M58M', 'G23X', 'S64P', 'T94F', 'O72W', 'P83Z', 'L75Q']",6.0,"['D85U', 'D7P', 'D63U', 'P30J', 'T27I', 'P41D']",6.0,"['I24M', 'S7K', 'M58M', 'G23X', 'S64P', 'T94F']",3.0,"['O72W', 'P83Z', 'L75Q']"
839.0,6.0,"['D85U', 'D7P', 'D63U', 'P30J', 'T27I', 'P41D']",7.0,"['X44I', 'D70N', 'E25M', 'P94S', 'P29Z', 'B92Z', 'H41V']",6.0,"['D85U', 'D7P', 'D63U', 'P30J', 'T27I', 'P41D']",0.0,[]
840.0,7.0,"['X44I', 'D70N', 'E25M', 'P94S', 'P29Z', 'B92Z', 'H41V']",7.0,"['W4H', 'Q52N', 'Y74H', 'O24M', 'R65V', 'U81J', 'P42D']",3.0,"['X44I', 'D70N', 'E25M']",4.0,"['P94S', 'P29Z', 'B92Z', 'H41V']"
841.0,7.0,"['W4H', 'Q52N', 'Y74H', 'O24M', 'R65V', 'U81J', 'P42D']",7.0,"['Q25T', 'E65K', 'E79V', 'V62B', 'R43O', 'B84X', 'H88G']",6.0,"['W4H', 'Q52N', 'Y74H', 'O24M', 'R65V', 'U81J']",1.0,['P42D']
842.0,7.0,"['Q25T', 'E65K', 'E79V', 'V62B', 'R43O', 'B84X', 'H88G']",7.0,"['X24D', 'U2U', 'Z76J', 'S42I', 'N88M', 'D28H', 'U28L']",4.0,"['Q25T', 'E65K', 'E79V', 'V62B']",3.0,"['R43O', 'B84X', 'H88G']"
